days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
36.163194	28.077778	8.125	   NA	34.6327	22.0366	45.5537	8.1036	13.7130	40.2452	35.7350	42.9507	34.4712	39.1731	35.7216	29.9551	20.6573	27.6494	19.1538	33.0476	29.3390	24.8079	15.30	6.84	38.0495	3.28	1.34	26.6337	5.52	2.25
36.288194	28.202778	8.25	   NA	35.0933	22.3848	46.1231	8.2312	13.8891	40.7526	36.1663	43.4817	34.9087	39.6923	36.1625	30.4010	20.9370	28.0977	19.4221	33.4979	29.7162	25.1443	15.49	6.93	38.5273	3.32	1.36	27.0120	5.60	2.28
36.413194	28.327778	8.375	   NA	35.5511	22.7344	46.6859	8.3585	14.0659	41.2543	36.5953	44.0097	35.3409	40.2104	36.6015	30.8440	21.2218	28.5437	19.6890	33.9424	30.0917	25.4792	15.67	7.01	39.0020	3.36	1.37	27.3888	5.67	2.32
36.538194	28.452778	8.5	   NA	36.0037	23.0835	47.2412	8.4853	14.2423	41.7475	37.0193	44.5330	35.7674	40.7245	37.0366	31.2855	21.5075	28.9902	19.9524	34.3857	30.4637	25.8112	15.85	7.09	39.4714	3.41	1.39	27.7642	5.75	2.35
36.663194	28.577778	8.625	   NA	36.4520	23.4356	47.7913	8.6118	14.4172	42.2350	37.4400	45.0537	36.1919	41.2361	37.4703	31.7276	21.7906	29.4426	20.2140	34.8309	30.8326	26.1416	16.02	7.17	39.9378	3.45	1.41	28.1397	5.83	2.38
36.788194	28.702778	8.75	   NA	36.8989	23.7892	48.3444	8.7382	14.5904	42.7217	37.8598	45.5722	36.6188	41.7439	37.9033	32.1717	22.0715	29.8989	20.4771	35.2705	31.2005	26.4722	16.20	7.25	40.4033	3.49	1.43	28.5150	5.90	2.41
36.913194	28.827778	8.875	   NA	37.3502	24.1441	48.9050	8.8659	14.7660	43.2130	38.2803	46.0905	37.0503	42.2517	38.3382	32.6188	22.3553	30.3498	20.7449	35.7033	31.5694	26.8062	16.38	7.33	40.8707	3.53	1.44	28.8903	5.98	2.44
37.038194	28.952778	9	   NA	37.8036	24.4992	49.4661	8.9952	14.9438	43.7057	38.6987	46.6090	37.4822	42.7587	38.7731	33.0657	22.6412	30.7990	21.0158	36.1344	31.9389	27.1416	16.56	7.41	41.3379	3.57	1.46	29.2658	6.05	2.47
37.163194	29.077778	9.125	   NA	38.2557	24.8565	50.0212	9.1231	15.1222	44.1955	39.1148	47.1276	37.9122	43.2604	39.2046	33.5136	22.9312	31.2443	21.2860	36.5682	32.3091	27.4757	16.74	7.49	41.8025	3.61	1.48	29.6421	6.12	2.50
37.288194	29.202778	9.25	   NA	38.7026	25.2149	50.5695	9.2502	15.3002	44.6809	39.5313	47.6437	38.3387	43.7607	39.6361	33.9668	23.2236	31.6903	21.5534	37.0021	32.6788	27.8075	16.91	7.56	42.2652	3.66	1.49	30.0192	6.20	2.53
37.413194	29.327778	9.375	   NA	39.1443	25.5762	51.1106	9.3772	15.4767	45.1610	39.9431	48.1560	38.7589	44.2565	40.0640	34.4191	23.5109	32.1370	21.8170	37.4318	33.0465	28.1370	17.09	7.64	42.7233	3.70	1.51	30.3937	6.27	2.56
37.538194	29.452778	9.5	   NA	39.5834	25.9400	51.6472	9.5025	15.6505	45.6399	40.3497	48.6629	39.1756	44.7468	40.4885	34.8713	23.7913	32.5871	22.0796	37.8573	33.4113	28.4647	17.26	7.72	43.1772	3.74	1.53	30.7663	6.35	2.59
37.663194	29.577778	9.625	   NA	40.0227	26.3040	52.1838	9.6272	15.8230	46.1193	40.7558	49.1665	39.5924	45.2367	40.9139	35.3308	24.0692	33.0429	22.3430	38.2788	33.7721	28.7921	17.43	7.79	43.6308	3.78	1.54	31.1395	6.43	2.62
37.788194	29.702778	9.75	   NA	40.4658	26.6663	52.7242	9.7516	15.9967	46.5997	41.1620	49.6695	40.0124	45.7279	41.3390	35.7972	24.3462	33.5086	22.6081	38.6989	34.1309	29.1209	17.60	7.87	44.0851	3.82	1.56	31.5150	6.50	2.66
