days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
36.288194	28.202778	8.25	   NA	32.1030	33.1871	31.2973	32.7270	33.2642	27.7142	29.3997	27.7918	27.3615	29.6548	27.7397	29.2352	28.1163	28.8108	30.3220	32.4120	33.0354	32.5157	0.82	0.37	28.2770	0.98	0.40	30.3219	2.00	0.82
36.413194	28.327778	8.375	   NA	32.6103	33.6679	31.7727	33.2457	33.7992	28.1467	29.8119	28.2497	27.8070	30.1505	28.2270	29.6446	28.5476	29.2638	30.8049	32.9040	33.5592	33.0192	0.84	0.37	28.7321	0.99	0.40	30.7873	2.04	0.83
36.538194	28.452778	8.5	   NA	33.1146	34.1480	32.2557	33.7671	34.3382	28.5782	30.2501	28.7095	28.2642	30.6466	28.7090	30.0355	28.9592	29.7122	31.2949	33.3958	34.0818	33.5247	0.85	0.38	29.1929	0.99	0.41	31.2466	2.08	0.85
36.663194	28.577778	8.625	   NA	33.6177	34.6398	32.7409	34.2690	34.8595	28.9899	30.7236	29.1867	28.6955	31.1323	29.1713	30.4425	29.3948	30.1823	31.7945	33.8946	34.5892	34.0254	0.86	0.38	29.6499	1.01	0.41	31.7163	2.12	0.86
36.788194	28.702778	8.75	   NA	34.1180	35.1432	33.2163	34.7479	35.3663	29.3866	31.1958	29.6348	29.1060	31.5704	29.6238	30.9039	29.8833	30.6709	32.2924	34.3911	35.0997	34.5183	0.87	0.39	30.0862	1.03	0.42	32.2069	2.13	0.87
36.913194	28.827778	8.875	   NA	34.6187	35.6472	33.6997	35.2275	35.8706	29.7796	31.6864	30.0371	29.5167	32.0105	30.0938	31.3984	30.3602	31.1286	32.7851	34.8828	35.6162	35.0127	0.88	0.39	30.5207	1.05	0.43	32.6952	2.14	0.87
37.038194	28.952778	9	   NA	35.1308	36.1511	34.1971	35.7144	36.3652	30.2099	32.1805	30.4318	29.9329	32.4688	30.5489	31.8832	30.8188	31.5763	33.2789	35.3735	36.1335	35.5117	0.87	0.39	30.9621	1.08	0.44	33.1774	2.16	0.88
37.163194	29.077778	9.125	   NA	35.6393	36.6459	34.6918	36.2084	36.8645	30.6794	32.7015	30.8349	30.3728	32.8936	30.9656	32.3547	31.2776	31.9857	33.7726	35.8790	36.6456	36.0100	0.87	0.39	31.4080	1.10	0.45	33.6525	2.19	0.90
37.288194	29.202778	9.25	   NA	36.1404	37.1595	35.1823	36.7007	37.3846	31.1634	33.1809	31.2675	30.8289	33.3577	31.3820	32.8003	31.7453	32.4113	34.2577	36.3837	37.1763	36.5135	0.88	0.40	31.8634	1.11	0.45	34.1291	2.23	0.91
37.413194	29.327778	9.375	   NA	36.6436	37.6773	35.6745	37.2030	37.9177	31.6547	33.6243	31.6976	31.2754	33.8282	31.8039	33.2653	32.2183	32.8471	34.7474	36.8760	37.7274	37.0232	0.90	0.40	32.3140	1.11	0.45	34.6136	2.26	0.92
37.538194	29.452778	9.5	   NA	37.1666	38.1810	36.1636	37.7234	38.4448	32.1185	34.0974	32.0897	31.7008	34.2647	32.2391	33.7623	32.7120	33.2511	35.2467	37.3708	38.2816	37.5359	0.91	0.41	32.7517	1.12	0.46	35.1041	2.29	0.93
37.663194	29.577778	9.625	   NA	37.7028	38.7055	36.6482	38.2417	38.9744	32.5617	34.5560	32.5110	32.1351	34.7444	32.7165	34.2360	33.1845	33.6697	35.7384	37.8813	38.8170	38.0545	0.92	0.41	33.2041	1.14	0.46	35.5878	2.32	0.95
37.788194	29.702778	9.75	   NA	38.2425	39.2493	37.1371	38.7439	39.5161	33.0189	34.9830	32.9926	32.5871	35.2433	33.2034	34.6894	33.6309	34.1344	36.2266	38.4040	39.3258	38.5778	0.94	0.42	33.6714	1.14	0.46	36.0685	2.35	0.96
37.913194	29.827778	9.875	   NA	38.7770	39.7846	37.6250	39.2532	40.0570	33.4693	35.4342	33.4514	33.0095	35.7195	33.6722	35.1719	34.1033	34.5882	36.7207	38.9278	39.8335	39.0994	0.96	0.43	34.1260	1.15	0.47	36.5576	2.37	0.97
38.038194	29.952778	10	   NA	39.3030	40.3162	38.1022	39.7655	40.5863	33.9364	35.9141	33.8513	33.4319	36.1725	34.1241	35.6783	34.5640	34.9989	37.2121	39.4446	40.3587	39.6146	0.98	0.44	34.5717	1.17	0.48	37.0428	2.41	0.98
38.163194	30.077778	10.125	   NA	39.8260	40.8581	38.5748	40.2571	41.1081	34.4171	36.3521	34.2849	33.8909	36.6322	34.5544	36.1554	34.9769	35.4175	37.7011	39.9446	40.9011	40.1248	1.00	0.45	35.0219	1.16	0.48	37.5161	2.45	1.00
