days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
40.163194	32.077778	12.125	NA	0.8063	3653.0721	-7.4203	1010.1492	2275.8624	-23.8662	-25.5958	-23.8784	-21.2709	-19.3558	-19.1277	-1.3784	32.1239	733.0579	2047.1827	0.1663	11.0873	1386.4939	1575.84	704.74	-22.1825	2.67	1.09	470.3733	824.86	336.75
40.288194	32.202778	12.25	NA	4.0845	3714.8072	-8.028	1037.3334	2389.0063	-23.5492	-25.8636	-24.1599	-21.302	-20.0148	-19.4656	-0.6557	32.6639	747.5943	1991.8568	-0.4	11.6556	1427.4407	1612.09	720.95	-22.3925	2.53	1.03	463.7858	804.61	328.48
40.413194	32.327778	12.375	NA	0.9102	3776.5424	-8.1899	1238.3054	2497.3361	-23.9826	-26.1966	-24.529	-21.7112	-19.4538	-20.1204	-1.2784	28.1911	767.0846	2055.6828	-0.0467	11.8098	1500.9808	1640.71	733.75	-22.6656	2.66	1.09	476.9072	830.73	339.14
40.538194	32.452778	12.5	NA	0.5567	3828.268	-8.3597	891.4122	2605.6659	-24.0886	-25.9354	-25.2801	-21.8476	-19.2457	-20.0262	-1.602	28.078	769.646	2156.884	0.597	11.9641	1463.5086	1697.83	759.29	-22.7373	2.79	1.14	494.2612	869.45	354.95
40.663194	32.577778	12.625	NA	0.3564	4174.399	-8.7324	1127.2499	2713.9957	-24.7693	-27.0946	-24.5687	-21.8977	-20.1653	-20.9265	-1.2603	41.5863	763.9527	2202.5071	0.522	12.1836	1601.4537	1819.26	813.60	-23.2370	2.67	1.09	503.2486	885.10	361.34
40.788194	32.702778	12.75	NA	-0.0981	4225.1852	-8.4828	1002.6477	2550.8002	-25.1112	-27.0565	-24.6833	-22.0494	-20.1907	-20.9263	-1.7945	39.8522	751.9476	2144.62	0.1195	12.7052	1554.0104	1822.73	815.15	-23.3362	2.69	1.10	491.2417	862.40	352.07
40.913194	32.827778	12.875	NA	-0.6382	4162.9813	-8.5337	783.2401	2592.4718	-24.6668	-26.5178	-24.2562	-22.2702	-19.3809	-20.3504	-1.9928	29.16	763.8778	2243.9623	0.1186	17.5021	1505.9043	1825.25	816.28	-22.9070	2.73	1.12	508.7713	901.88	368.19
41.038194	32.952778	13	NA	-1.2434	4100.7775	-8.7927	684.6589	2640.2192	-24.3628	-25.8584	-25.1777	-22.1444	-20.3589	-17.6911	-0.9144	30.9309	812.3387	2525.4499	0.2107	16.8145	1483.1239	1820.56	814.18	-22.5989	3.15	1.29	564.1384	1012.87	413.50
41.163194	33.077778	13.125	NA	-0.32	4038.5736	-8.3167	1002.8868	2687.9665	-24.5661	-26.6626	-25.4747	-22.7175	-20.0433	-20.2215	-1.0495	32.0439	807.0592	2794.0502	-0.0101	14.791	1544.1580	1776.16	794.32	-23.2810	2.76	1.13	607.8141	1117.38	456.17
41.288194	33.202778	13.25	NA	-0.4925	4151.4791	-8.6193	1091.0084	2735.7139	-24.8214	-26.3231	-25.835	-22.6478	-20.0574	-21.0169	-1.6062	32.0749	770.0214	3421.8136	-0.4011	14.8742	1593.8179	1817.14	812.65	-23.4503	2.60	1.06	706.1295	1364.65	557.11
41.413194	33.327778	13.375	NA	3.4603	4316.0366	-8.7941	1120.4176	2783.4613	-25.1826	-26.255	-26.0172	-22.4369	-20.2024	-19.9686	-1.3348	31.1999	764.1121	3846.2098	-0.8325	14.4513	1642.9163	1879.85	840.70	-23.3438	2.87	1.17	775.6343	1534.19	626.33
41.538194	33.452778	13.5	NA	1.6538	4299.315	-8.3816	1178.8725	2831.2087	-24.6699	-26.5574	-25.5629	-22.5793	-20.0105	-20.5141	-1.4072	35.4696	733.5413	3721.4974	-0.5811	16.6214	1660.5337	1877.69	839.73	-23.3157	2.71	1.11	750.8569	1483.67	605.71
41.663194	33.577778	13.625	NA	0.4836	4244.1029	-8.6133	1242.9059	2878.956	-25.5335	-27.1855	-20.0684	-23.6299	-20.3931	-21.475	-1.3282	35.1529	716.6965	3895.919	-0.8741	19.1992	1671.5670	1862.46	832.92	-23.0476	2.90	1.18	777.4609	1553.50	634.21
41.788194	33.702778	13.75	NA	0.5717	4193.3099	-8.8619	1100.466	2926.7034	-26.1178	-27.4072	-24.1033	-23.5516	-20.4073	-2.2978	-2.0361	30.8261	716.0171	3841.648	-1.4364	19.9454	1642.4378	1862.29	832.84	-20.6475	9.30	3.80	767.4940	1532.19	625.51
41.913194	33.827778	13.875	NA	4.2881	4195.3554	-8.95	886.6416	2974.4508	-25.6872	-27.8537	-26.1802	-24.0941	-20.9964	-16.2428	-2.2578	30.6563	711.8122	3218.9838	-0.5374	19.9466	1610.3572	1888.67	844.64	-23.5091	4.25	1.73	663.1006	1283.09	523.82
42.038194	33.952778	14	NA	2.9523	4213.8037	-9.1409	666.7232	3022.1982	-25.598	-27.139	-26.2127	-23.4404	-21.0404	-21.2018	-1.3436	30.4052	710.3216	2614.6303	0.3738	19.6858	1579.3073	1927.65	862.07	-24.1054	2.61	1.07	562.3455	1043.53	426.02
42.163194	34.077778	14.125	NA	1.5589	4232.8629	-9.175	508.5129	3069.9455	-25.41	-27.1843	-26.1301	-23.258	-20.928	-21.1201	-1.4577	30.3494	713.786	2497.8502	0.1814	27.5893	1560.7410	1963.47	878.09	-24.0051	2.64	1.08	544.7164	997.01	407.03
42.288194	34.202778	14.25	NA	2.339	4188.177	-9.4458	533.3432	3167.8646	-25.4734	-27.4511	-25.8393	-22.7891	-21.1895	-21.2847	-1.0043	30.5506	714.6224	3246.0953	0.172	32.8872	1576.4556	1964.35	878.48	-24.0045	2.62	1.07	670.5539	1292.44	527.64
42.413194	34.327778	14.375	NA	2.3253	4131.2958	-8.7631	597.9609	3280.5828	-25.3024	-27.5912	-26.3856	-23.7989	-21.4356	-21.1738	-2.0021	46.303	707.2567	3994.3404	0.1338	18.2001	1600.6803	1960.65	876.83	-24.2812	2.62	1.07	794.0386	1592.13	649.99
42.538194	34.452778	14.5	NA	9.2757	4330.9657	-8.5106	518.9611	3393.3009	-25.275	-27.0731	-26.9282	-24.3722	-21.4088	-21.8309	-1.2725	71.1689	694.0066	4742.5856	-0.2843	19.1648	1648.7986	2058.43	920.56	-24.4814	2.44	1.00	920.8949	1891.61	772.25
42.663194	34.577778	14.625	NA	11.0098	4502.7517	-9.3741	467.6092	3506.0191	-26.2076	-27.6163	-26.1968	-24.1585	-21.8619	-22.2717	-2.0265	53.8967	669.0009	5490.8307	-0.1729	20.4016	1695.6031	2145.37	959.44	-24.7188	2.33	0.95	1038.6551	2196.69	896.80
