days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
8	-0.085417	-20.038194	NA	33.6043	33.5284	27.7754	35.986	33.2712	25.609	26.2691	32.2159	27.0886	31.3863	30.7384	24.2502	29.2597	32.1343	26.3272	33.527	32.2047	32.8331	3.03	1.36	28.8846	2.88	1.18	29.6172	3.69	1.51
8.085417	0	-19.952778	NA	33.6043	33.5284	27.6372	35.986	33.2712	25.1272	26.4767	32.2159	27.4704	31.3863	30.7384	24.2259	29.2597	32.1343	25.4456	33.527	32.2047	32.8054	3.09	1.38	28.9025	2.92	1.19	29.4662	3.87	1.58
8.210417	0.125	-19.827778	NA	44.9491	43.3971	28.0163	49.3982	43.4416	27.844	37.6088	39.7539	27.3445	46.0329	40.2887	27.2612	34.8133	39.14	27.6105	39.3996	37.2443	41.8405	8.11	3.63	36.4788	7.43	3.03	34.2448	5.53	2.26
8.335417	0.25	-19.702778	NA	50.1775	50.5314	34.8229	58.2218	46.8763	32.512	39.8626	45.9261	32.624	53.8569	44.6033	30.7899	39.5824	44.0094	32.2313	43.9126	41.1453	48.1260	8.52	3.81	41.5641	8.30	3.39	38.6118	5.77	2.36
8.460417	0.375	-19.577778	NA	46.9804	51.9785	36.4893	59.6073	45.1115	33.7962	38.5366	48.5417	33.8065	52.9675	43.3227	31.9248	39.8058	43.7471	34.2643	44.0063	40.1994	48.0334	8.55	3.82	41.8285	7.89	3.22	38.9913	4.94	2.02
8.585417	0.5	-19.452778	NA	46.8564	52.2477	36.4826	60.1986	44.522	34.7047	37.4584	48.2234	36.6724	52.768	42.955	32.3455	39.5267	44.302	35.272	43.3438	40.1376	48.0615	8.84	3.96	42.1303	7.18	2.93	39.1546	4.62	1.88
8.710417	0.625	-19.327778	NA	46.0778	53.3565	35.9682	61.4485	43.9607	36.4481	36.009	46.711	33.77	50.5127	42.5682	32.6062	39.612	45.1042	34.4788	43.5985	39.8114	48.1623	9.67	4.33	41.0032	6.69	2.73	39.2019	4.91	2.00
8.835417	0.75	-19.202778	NA	46.0037	53.5004	43.1521	61.3484	44.7361	38.4182	37.2036	46.5648	40.6197	51.2185	42.5742	35.9058	39.7276	45.7092	34.3687	44.21	40.6042	49.7481	7.60	3.40	42.7665	5.30	2.16	40.0876	4.45	1.82
8.960417	0.875	-19.077778	NA	43.5019	52.962	36.8794	60.9347	43.1751	33.9478	36.0962	46.6675	35.0128	53.9284	40.4586	34.7687	39.5211	46.3141	34.4326	44.1672	40.9682	47.4906	9.46	4.23	41.0185	7.86	3.21	40.0286	4.83	1.97
9.085417	1	-18.952778	NA	41.9058	51.924	36.4444	60.4548	41.2766	33.2963	36.2836	46.9799	35.2393	52.763	38.6834	32.599	37.7555	46.9191	34.4965	42.3891	39.5606	46.4011	9.66	4.32	40.5409	7.66	3.13	38.9533	5.24	2.14
9.210417	1.125	-18.827778	NA	41.8403	51.7301	36.3332	60.2226	40.8783	34.6983	36.1143	46.1472	35.2395	52.742	38.0199	33.2559	37.5281	47.5241	34.5604	41.5546	38.9825	46.2009	9.64	4.31	40.4935	7.33	2.99	38.9009	5.18	2.11
9.335417	1.25	-18.702778	NA	41.7096	51.8216	34.1172	60.5642	41.0493	32.2313	35.6868	45.6068	32.9288	51.7782	38.0045	33.0807	37.3067	48.129	34.6244	41.7428	39.269	45.8524	10.37	4.64	39.3727	7.76	3.17	39.0254	5.44	2.22
9.460417	1.375	-18.577778	NA	42.213	52.6771	34.9645	61.5661	41.0983	32.3004	34.9416	47.5701	33.2606	52.4104	38.7228	32.3434	36.2806	48.734	34.6883	42.4574	39.3009	46.5038	10.56	4.72	39.8676	8.28	3.38	38.9674	5.95	2.43
9.585417	1.5	-18.452778	NA	43.5809	53.7063	34.349	63.3974	41.7186	33.2494	35.4079	48.3185	33.5831	54.4396	38.9875	32.612	36.6129	49.339	34.7522	42.8648	39.8276	47.3504	11.32	5.06	40.6643	8.76	3.58	39.3347	6.11	2.49
9.710417	1.625	-18.327778	NA	44.6945	55.2709	33.8284	66.3186	42.2676	32.319	36.294	49.0526	33.4399	57.9783	39.6338	32.2529	38.4429	49.9439	34.8161	44.0734	40.6628	48.4760	12.57	5.62	41.4529	10.08	4.12	40.0320	6.41	2.62
9.835417	1.75	-18.202778	NA	46.0936	56.8072	34.8397	68.6665	43.0956	32.3042	36.8226	50.2312	33.6352	60.8418	39.8332	32.0599	38.9166	50.5489	34.88	44.8899	41.4826	49.9005	13.11	5.86	42.2780	11.12	4.54	40.4630	6.73	2.75
9.960417	1.875	-18.077778	NA	50.2455	58.913	34.6582	72.3341	46.8396	33.5158	37.5411	50.4651	34.2043	65.2644	42.6758	32.5587	39.2938	51.1539	34.9439	45.6567	41.6274	52.5981	14.05	6.28	43.9444	12.19	4.98	40.8724	6.87	2.80
10.085417	2	-17.952778	NA	51.9822	61.4548	35.402	75.9618	48.1189	34.4444	40.4213	52.4857	34.592	67.0567	44.0505	33.1642	41.0165	51.7588	35.0078	47.7514	43.6074	54.5839	15.17	6.79	45.5084	12.51	5.11	42.0510	7.19	2.94
10.210417	2.125	-17.827778	NA	52.9767	62.5371	35.1278	79.1032	48.9732	33.9713	40.2337	53.3483	35.0875	72.3836	44.1858	33.0386	40.2812	51.0419	35.0717	48.4296	43.8916	55.7436	16.36	7.32	46.5350	14.48	5.91	41.9591	7.18	2.93
10.335417	2.25	-17.702778	NA	54.9984	64.9454	35.4727	83.7254	50.5923	33.672	43.6713	54.7082	34.5617	83.0022	45.2049	32.9387	40.6989	48.5954	34.5419	48.5266	44.345	57.9468	17.90	8.00	49.1367	18.30	7.47	41.6077	6.78	2.77
10.460417	2.375	-17.577778	NA	56.6095	66.0479	35.9108	86.0401	51.0669	33.7007	44.0401	54.5323	33.9819	84.4376	46.3148	31.8056	41.9137	50.0083	34.7994	49.1936	44.7667	59.1350	18.59	8.31	49.5012	18.85	7.69	42.0812	7.47	3.05
10.585417	2.5	-17.452778	NA	57.2644	66.1485	36.1104	85.2141	51.4141	33.9634	44.6215	55.198	34.6021	81.3739	46.8331	32.9974	42.5709	50.4736	35.2106	49.4254	45.4028	59.2303	18.18	8.13	49.4320	17.56	7.17	42.6801	7.26	2.96
10.710417	2.625	-17.327778	NA	58.4016	65.7011	37.0826	83.2946	52.1114	35.7374	45.7194	55.3964	37.0351	79.4997	46.5205	33.5772	42.8134	49.7845	36.3871	49.799	45.665	59.3183	17.05	7.62	49.9847	16.13	6.59	43.0044	6.81	2.78
10.835417	2.75	-17.202778	NA	58.9351	64.4423	36.808	81.9852	51.5412	34.6796	47.101	55.4996	36.2506	78.0746	46.8596	34.0041	42.6795	49.5293	36.2132	49.0209	45.7582	58.7424	16.63	7.44	49.7442	15.87	6.48	42.8675	6.53	2.67
10.960417	2.875	-17.077778	NA	61.9658	64.1701	48.7472	80.9998	53.8525	45.7487	47.804	57.0373	45.3405	78.0295	49.2288	37.5516	42.3541	51.5701	42.889	49.4694	45.557	61.9471	12.33	5.51	53.8648	12.58	5.13	44.8985	5.11	2.08
11.085417	3	-16.952778	NA	60.5844	64.1551	37.0615	78.8235	53.942	34.6599	45.0774	55.8931	34.7974	75.8224	49.0027	34.2479	42.1963	50.8303	36.2886	49.0674	45.3558	58.9133	15.24	6.82	49.2088	15.42	6.30	42.9977	6.72	2.74
11.210417	3.125	-16.827778	NA	59.5232	62.8659	36.3714	76.6203	53.1687	35.214	42.7474	53.4814	34.0921	71.4689	47.3843	34.2818	42.3413	49.7581	35.6183	48.1554	45.0427	57.7099	14.69	6.57	47.3980	13.88	5.67	42.5329	6.42	2.62
