days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
18.085417	10	-9.952778	NA	12412.032	12665.5609	12445.1912	11957.5252	12468.8882	9474.993	10924.1041	10700.8079	9451.6623	8760.9614	12046.5174	10427.1077	9284.7742	11999.1934	12038.7384	11648.6533	12921.105	12389.8395	261.11	116.77	10226.5077	1211.36	494.54	11386.5953	1308.60	534.24
18.210417	10.125	-9.827778	NA	12900.5022	12352.9643	12672.3655	12605.2913	12841.8361	9565.9822	11892.4831	11210.7814	9415.3253	9622.7458	10631.1315	11429.9198	12336.2186	11266.5109	11084.5061	12499.039	12384.2211	12674.5919	216.37	96.76	10389.7416	1020.49	416.61	11833.4026	639.42	261.04
18.335417	10.25	-9.702778	NA	12965.4676	12020.7156	12775.7367	12831.4373	12363.5259	11109.7777	12036.4866	11745.8891	12426.2982	10405.3406	10724.4869	11515.6767	11253.5777	9700.9791	12591.1809	12147.5605	13280.1267	12591.3766	390.23	174.52	11408.0465	788.36	321.85	11748.1836	1241.51	506.84
18.460417	10.375	-9.577778	NA	12516.294	12536.3456	12886.9287	13029.9598	12804.1867	9603.928	11536.4271	10735.7083	11132.6952	9614.1016	11498.4175	10656.691	11802.6028	11435.0728	12697.651	12761.7756	12819.978	12754.7430	223.73	100.05	10686.8796	883.75	360.79	12028.9619	882.83	360.41
18.585417	10.5	-9.452778	NA	12989.5928	12406.2456	12207.0099	12701.5826	12613.5013	10019.3093	11124.1584	11009.6195	11866.2471	10627.9967	11386.5088	9917.8808	9820.8085	12175.1845	12002.2853	12181.2143	13313.418	12583.5864	297.03	132.84	11005.6400	634.86	259.18	11568.4652	1396.81	570.24
18.710417	10.625	-9.327778	NA	12636.4803	12869.5478	12281.3032	12298.5275	12246.6734	10874.7872	11760.76	10080.7521	12278.1228	12334.7842	10612.0854	10744.5742	12159.3762	10148.9865	11706.64	12879.8912	12445.4018	12466.5064	274.85	122.92	11323.5486	935.64	381.97	11680.8116	1046.43	427.20
18.835417	10.75	-9.202778	NA	12766.3991	12021.901	12654.4425	12472.5737	12140.0214	10423.3925	10441.2319	11173.2462	10167.6101	12318.3446	10317.8029	12012.8159	12126.3405	9614.5253	11518.4313	12456.1177	12171.4892	12411.0675	321.79	143.91	10806.9380	818.21	334.03	11649.9533	1043.15	425.86
18.960417	10.875	-9.077778	NA	12908.653	11667.18	12648.7928	12494.2078	11764.5342	9966.3465	9566.1891	10107.0131	9364.7584	11737.6457	10547.335	12271.9063	11610.4167	9845.9476	12388.2315	11669.8325	12552.3844	12296.6736	551.58	246.67	10214.8813	853.96	348.63	11723.1198	997.05	407.04
19.085417	11	-8.952778	NA	12571.2569	12075.9178	12110.8569	12432.3855	12467.8705	9549.0001	11017.5645	10378.4327	10475.351	10246.0862	10426.3243	11323.2048	10773.6099	10186.5901	12477.4163	12143.862	13072.6093	12331.6575	223.75	100.07	10348.7931	473.37	193.25	11662.8821	1092.50	446.01
19.210417	11.125	-8.827778	NA	12961.9825	12829.8702	12727.2528	11934.8991	12501.6166	11816.5727	11520.5444	10917.2323	11982.6094	8952.7458	11382.8342	10020.3227	9652.0601	12479.7956	11762.6737	12852.2739	12086.3592	12591.1242	403.64	180.51	11095.4231	1112.95	454.36	11475.5809	1326.82	541.67
