days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
8.710417	0.625	-19.327778	NA	83.3316	64.6926	162.4331	57.9262	84.1526	136.8943	151.3947	168.4248	121.7294	137.0029	116.7976	159.5569	151.284	87.0651	122.9435	35.2017	105.3812	90.5072	41.81	18.70	138.7073	19.07	7.79	110.2387	45.76	18.68
8.835417	0.75	-19.202778	NA	84.1717	64.6793	168.6404	58.0755	85.4914	139.709	149.0146	166.3792	121.0016	136.6319	115.6573	164.307	152.0979	87.7363	122.3376	36.3482	105.6151	92.2117	44.37	19.84	138.0656	18.55	7.57	111.4070	46.48	18.97
8.960417	0.875	-19.077778	NA	86.4438	64.4975	174.9031	58.1103	85.2183	141.8571	147.6841	164.9475	117.5842	135.6913	113.0748	172.4188	152.3838	88.4074	120.6211	36.9149	105.7152	93.8346	47.00	21.02	136.8065	19.34	7.89	112.7435	48.14	19.65
9.085417	1	-18.952778	NA	88.4161	64.1463	173.0978	57.9607	84.2427	144.0064	147.5185	164.7322	117.2057	136.0482	112.3568	174.9617	149.9064	89.0785	118.9046	36.2717	105.014	93.5727	46.29	20.70	136.9780	19.64	8.02	112.3561	48.49	19.80
9.210417	1.125	-18.827778	NA	87.8662	63.8759	174.9722	58.2905	84.3658	144.2407	147.3345	164.377	115.1255	136.4989	112.4698	174.8207	148.364	89.7496	117.1881	36.7389	103.5879	93.8741	47.09	21.06	136.6744	19.94	8.14	111.7415	48.01	19.60
9.335417	1.25	-18.702778	NA	86.7123	63.5354	174.0802	58.9836	84.1972	142.2671	147.217	163.4324	112.2624	136.6045	112.2161	173.616	144.9138	90.4207	115.4716	36.3969	102.8564	93.5017	46.68	20.87	135.6666	20.23	8.26	110.6126	47.21	19.27
9.460417	1.375	-18.577778	NA	84.7199	63.2953	169.2967	58.5839	83.008	138.8653	145.1144	161.9724	108.772	136.2168	111.2772	172.1343	142.3021	91.0918	113.7551	37.3002	101.4322	91.7808	44.86	20.06	133.7030	20.43	8.34	109.6693	46.12	18.83
9.585417	1.5	-18.452778	NA	84.2898	63.3039	171.0106	57.8561	82.3542	139.517	144.1343	160.6981	111.3537	135.939	110.9388	171.6878	140.0939	91.7629	112.0386	36.5458	99.977	91.7629	45.78	20.47	133.7635	19.46	7.95	108.6843	45.90	18.74
9.710417	1.625	-18.327778	NA	85.0199	63.7339	175.616	57.9451	81.8455	140.8615	144.8095	160.8426	113.9003	136.4961	112.0495	172.209	136.8935	92.434	110.3221	36.6696	99.0555	92.8321	47.69	21.33	134.8266	18.83	7.69	107.9306	45.55	18.60
9.835417	1.75	-18.202778	NA	87.1535	64.0666	182.9075	58.3394	81.2111	147.2757	146.9038	161.4003	116.7258	138.3918	114.0071	172.3535	134.969	93.1051	108.6056	37.865	98.0988	94.7356	50.70	22.67	137.4507	18.65	7.61	107.4995	44.96	18.35
9.960417	1.875	-18.077778	NA	88.139	64.0728	184.9147	58.4899	80.7174	150.6098	148.9999	163.2054	119.3053	141.0078	115.0737	173.5206	133.8496	93.7762	106.8892	39.7052	98.8485	95.2668	51.54	23.05	139.7003	18.88	7.71	107.7649	44.52	18.18
10.085417	2	-17.952778	NA	89.0692	63.8712	185.0694	58.5154	80.2074	151.5478	149.2795	164.2774	119.725	142.1978	115.9412	174.0209	133.5443	94.4473	105.1727	39.8239	97.7931	95.3465	51.64	23.09	140.4948	18.98	7.75	107.4670	44.62	18.21
