CORE	Column	Row	Number	treatment	location	pre_translocated	newColumn	newRow	newNumber	newLabel	newOrder	code	days.origin	days.water	days.manure	cumNO	cumN2O	cumCO2	cumCH4	cumNH3	cumH2O
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	22.500000	14.414583	-5.538194	0.9005	3.7649	40.1931	7.2419	19.7197	80.8337
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	22.625000	14.539583	-5.413194	0.9025	3.6971	40.4571	7.7238	19.7945	81.2920
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	22.750000	14.664583	-5.288194	0.9044	3.6293	40.7211	8.2057	19.8693	81.7502
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	22.875000	14.789583	-5.163194	0.9063	3.5615	40.9851	8.6875	19.9441	82.2085
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	23.000000	14.914583	-5.038194	0.9082	3.4937	41.2491	9.1694	20.0189	82.6667
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	23.125000	15.039583	-4.913194	0.9102	3.4259	41.5132	9.6513	20.0937	83.1250
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	23.250000	15.164583	-4.788194	0.9121	3.3581	41.7772	10.1331	20.1685	83.5832
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	23.375000	15.289583	-4.663194	0.9140	3.2903	42.0412	10.6150	20.2433	84.0415
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	23.500000	15.414583	-4.538194	0.9159	3.2225	42.3052	11.0969	20.3181	84.4997
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	23.625000	15.539583	-4.413194	0.9179	3.1547	42.5692	11.5787	20.3929	84.9580
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	23.750000	15.664583	-4.288194	0.9199	3.0452	42.8332	12.1932	20.4705	85.4195
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	23.875000	15.789583	-4.163194	0.9219	2.9253	43.0972	12.8786	20.5473	85.9073
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	24.000000	15.914583	-4.038194	0.9236	2.8415	43.3612	13.6030	20.6239	86.3968
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	24.125000	16.039583	-3.913194	0.9252	2.7667	43.6253	14.3347	20.7005	86.8853
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	24.250000	16.164583	-3.788194	0.9269	2.6842	43.8893	15.0706	20.7742	87.3651
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	24.375000	16.289583	-3.663194	0.9284	2.5748	44.1533	15.8290	20.8435	87.8386
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	24.500000	16.414583	-3.538194	0.9300	2.4995	44.4173	16.6037	20.9114	88.3115
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	24.625000	16.539583	-3.413194	0.9315	2.4640	44.6813	17.4013	20.9787	88.7875
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	24.750000	16.664583	-3.288194	0.9329	2.3966	44.9453	18.2449	21.0444	89.2699
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	24.875000	16.789583	-3.163194	0.9345	2.2902	45.2093	19.1027	21.1088	89.7556
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	25.000000	16.914583	-3.038194	0.9362	2.1805	45.4733	19.9523	21.1726	90.2356
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	25.125000	17.039583	-2.913194	0.9377	2.0977	45.7374	20.8198	21.2349	90.7207
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	25.250000	17.164583	-2.788194	0.9392	2.0418	46.0014	21.7329	21.2949	91.2146
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	25.375000	17.289583	-2.663194	0.9411	1.9882	46.2654	22.6603	21.3524	91.7099
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	25.500000	17.414583	-2.538194	0.9429	1.9295	46.5294	23.5923	21.4089	92.1930
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	25.625000	17.539583	-2.413194	0.9446	1.8717	46.7934	24.5420	21.4657	92.6753
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	25.750000	17.664583	-2.288194	0.9465	1.8126	47.0743	25.5308	21.5220	93.1748
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	25.875000	17.789583	-2.163194	0.9481	1.7715	47.3591	26.5506	21.5779	93.6643
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	26.000000	17.914583	-2.038194	0.9495	1.7354	47.6466	27.5488	21.6354	94.1315
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	26.125000	18.039583	-1.913194	0.9511	1.6738	47.9363	28.5458	21.6936	94.5978
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	26.250000	18.164583	-1.788194	0.9529	1.5828	48.2261	29.5528	21.7512	95.0779
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	26.375000	18.289583	-1.663194	0.9547	1.4893	48.5156	30.5678	21.8089	95.5670
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	26.500000	18.414583	-1.538194	0.9568	1.4301	48.8042	31.5927	21.8683	96.0587
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	26.625000	18.539583	-1.413194	0.9587	1.4105	49.0928	32.6225	21.9290	96.5448
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	26.750000	18.664583	-1.288194	0.9603	1.3748	49.3828	33.6687	21.9902	97.0212
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	26.875000	18.789583	-1.163194	0.9621	1.3816	49.6764	34.7542	22.0528	97.4926
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	27.000000	18.914583	-1.038194	0.9638	1.3788	49.9751	35.8681	22.1158	97.9738
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	27.125000	19.039583	-0.913194	0.9656	1.2984	50.2735	36.9771	22.1778	98.4583
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	27.250000	19.164583	-0.788194	0.9673	1.2225	50.5709	38.1034	22.2399	98.9385
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	27.375000	19.289583	-0.663194	0.9689	1.1502	50.8707	39.2603	22.3020	99.4312
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	27.500000	19.414583	-0.538194	0.9705	1.0965	51.1702	40.4357	22.3617	99.9205
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	27.625000	19.539583	-0.413194	0.9724	1.0229	51.4680	41.6194	22.4211	100.4075
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	27.750000	19.664583	-0.288194	0.9742	0.9250	51.7679	42.8238	22.4832	100.8954
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	27.875000	19.789583	-0.163194	0.9759	0.8345	52.0701	44.0510	22.5467	101.3747
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	28.000000	19.914583	-0.038194	0.9776	0.7457	52.3725	45.2811	22.6103	101.8526
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	28.125000	20.039583	0.086806	0.9790	0.9123	52.6084	46.5226	28.9209	102.3134
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	28.250000	20.164583	0.211806	0.9801	1.1912	52.8149	47.7690	37.9803	102.7667
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	28.375000	20.289583	0.336806	0.9808	1.5053	52.9423	48.9557	52.6760	103.2234
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	28.500000	20.414583	0.461806	0.9812	1.5959	53.0534	50.0272	66.9450	103.7100
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	28.625000	20.539583	0.586806	0.9816	1.6109	53.1669	51.1058	78.9124	104.2166
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	28.750000	20.664583	0.711806	0.9825	1.6246	53.2804	52.1955	88.8351	104.7364
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	28.875000	20.789583	0.836806	0.9834	1.5836	53.3939	53.4113	96.8162	105.2323
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	29.000000	20.914583	0.961806	0.9844	1.5259	53.5075	54.6655	104.3491	105.7202
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	29.125000	21.039583	1.086806	0.9846	1.4456	53.6210	56.0335	110.6127	106.1730
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	29.250000	21.164583	1.211806	0.9848	1.4127	53.7345	57.4875	116.1443	106.6598
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	29.375000	21.289583	1.336806	0.9853	1.3813	53.8480	59.0391	121.1154	107.1765
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	29.500000	21.414583	1.461806	0.9855	1.3433	53.9615	60.7107	125.5786	107.6994
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	29.625000	21.539583	1.586806	0.9858	1.3051	54.0750	62.3862	130.0249	108.2225
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	29.750000	21.664583	1.711806	0.9861	1.2566	54.1885	64.1676	134.1486	108.7521
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	29.875000	21.789583	1.836806	0.9862	1.2078	54.3020	66.0143	138.0874	109.2691
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	30.000000	21.914583	1.961806	0.9862	1.1737	54.4155	67.8631	141.9500	109.7793
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	30.125000	22.039583	2.086806	0.9862	1.1651	54.5290	69.7281	145.6684	110.2810
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	30.250000	22.164583	2.211806	0.9863	1.1518	54.6488	71.6261	149.3083	110.7818
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	30.375000	22.289583	2.336806	0.9864	1.1134	54.7773	73.5591	152.9012	111.2776
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	30.500000	22.414583	2.461806	0.9866	1.0778	54.9043	75.5492	156.4550	111.7693
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	30.625000	22.539583	2.586806	0.9873	1.0736	55.0304	77.5920	159.9741	112.2551
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	30.750000	22.664583	2.711806	0.9882	1.0833	55.1562	79.6785	163.4675	112.7420
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	30.875000	22.789583	2.836806	0.9882	1.1206	55.2830	81.8140	166.9371	113.2348
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	31.000000	22.914583	2.961806	0.9878	1.1357	55.4110	83.9813	170.3765	113.7226
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	31.125000	23.039583	3.086806	0.9878	1.0434	55.5391	86.1634	173.7876	114.2152
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	31.250000	23.164583	3.211806	0.9879	0.9515	55.6669	88.3876	177.1736	114.7220
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	31.375000	23.289583	3.336806	0.9880	0.9077	55.7945	90.6381	180.5028	115.2290
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	31.500000	23.414583	3.461806	0.9880	0.8496	55.9211	92.9181	183.7393	115.7279
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	31.625000	23.539583	3.586806	0.9882	0.7853	56.0471	95.2293	186.8775	116.2130
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	31.750000	23.664583	3.711806	0.9885	0.7039	56.1714	97.6308	189.8683	116.7006
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	31.875000	23.789583	3.836806	0.9887	0.6182	56.2939	100.1889	192.6434	117.2002
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	32.000000	23.914583	3.961806	0.9889	0.5326	56.4165	102.7470	195.4186	117.6998
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	32.125000	24.039583	4.086806	0.9893	0.4469	56.5390	105.3051	198.1937	118.1994
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	32.250000	24.164583	4.211806	0.9898	0.3613	56.6616	107.8632	200.9689	118.6990
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	32.375000	24.289583	4.336806	0.9903	0.2756	56.7841	110.4213	203.7440	119.1987
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	32.500000	24.414583	4.461806	0.9912	0.1900	56.9067	112.9794	206.5192	119.6983
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	32.625000	24.539583	4.586806	0.9914	0.1043	57.0292	115.5375	209.2943	120.1979
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	32.750000	24.664583	4.711806	0.9916	0.0187	57.1518	118.0956	212.0695	120.6975
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	32.875000	24.789583	4.836806	0.9924	-0.0670	57.2743	120.6537	214.8446	121.1971
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	33.000000	24.914583	4.961806	0.9931	-0.1526	57.3969	123.2118	217.6198	121.6968
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	33.125000	25.039583	5.086806	0.9934	-0.2361	57.5194	125.7776	220.3843	122.1964
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	33.250000	25.164583	5.211806	0.9937	-0.2583	57.6414	128.5691	222.8383	122.6967
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	33.375000	25.289583	5.336806	0.9944	-0.3115	57.7632	131.4072	225.2225	123.1816
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	33.500000	25.414583	5.461806	0.9949	-0.4234	57.8846	134.4194	227.5460	123.6562
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	33.625000	25.539583	5.586806	0.9951	-0.5347	58.0063	137.5449	229.8190	124.1471
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	33.750000	25.664583	5.711806	0.9956	-0.6225	58.1291	140.6246	232.0400	124.6507
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	33.875000	25.789583	5.836806	0.9967	-0.6396	58.2531	143.7130	234.2156	125.1458
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	34.000000	25.914583	5.961806	0.9978	-0.5987	58.3776	146.8104	236.3529	125.6396
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	34.125000	26.039583	6.086806	0.9987	-0.5482	58.5022	149.9261	238.4443	126.1387
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	34.250000	26.164583	6.211806	0.9993	-0.4995	58.6274	153.0967	240.4933	126.6477
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	34.375000	26.289583	6.336806	0.9999	-0.5020	58.7534	156.3108	242.4918	127.1476
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	34.500000	26.414583	6.461806	1.0008	-0.5057	58.8788	159.5378	244.4356	127.6351
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	34.625000	26.539583	6.586806	1.0017	-0.5422	59.0046	162.8080	246.3381	128.1288
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	34.750000	26.664583	6.711806	1.0027	-0.5605	59.1309	166.1304	248.1990	128.6385
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	34.875000	26.789583	6.836806	1.0027	-0.5448	59.2578	169.5436	250.0016	129.1468
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	35.000000	26.914583	6.961806	1.0027	-0.5284	59.3856	172.9865	251.7610	129.6393
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	35.125000	27.039583	7.086806	1.0027	-0.5362	59.5138	176.4409	253.4678	130.1174
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	35.250000	27.164583	7.211806	1.0031	-0.5535	59.6418	179.9414	255.1401	130.5975
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	35.375000	27.289583	7.336806	1.0038	-0.5653	59.7694	183.5302	256.7821	131.0804
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	35.500000	27.414583	7.461806	1.0047	-0.5873	59.8966	187.1980	258.3900	131.5606
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	35.625000	27.539583	7.586806	1.0057	-0.6111	60.0232	190.9584	259.9642	132.0474
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	35.750000	27.664583	7.711806	1.0060	-0.6276	60.1491	194.7576	261.5023	132.5464
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	35.875000	27.789583	7.836806	1.0057	-0.6479	60.2753	198.6081	263.0034	133.0540
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	36.000000	27.914583	7.961806	1.0059	-0.7181	60.4022	202.5074	264.4732	133.5604
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	36.125000	28.039583	8.086806	1.0066	-0.8244	60.5296	206.4503	265.9161	134.0624
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	36.250000	28.164583	8.211806	1.0073	-0.9094	60.6572	210.4120	267.3353	134.5695
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	36.375000	28.289583	8.336806	1.0083	-0.9515	60.7846	214.3988	268.7276	135.0856
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	36.500000	28.414583	8.461806	1.0095	-0.9959	60.9116	218.5833	270.0808	135.6064
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	36.625000	28.539583	8.586806	1.0111	-1.0430	61.0382	222.8737	271.3840	136.1146
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	36.750000	28.664583	8.711806	1.0126	-1.0503	61.1646	227.1642	272.6375	136.6006
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	36.875000	28.789583	8.836806	1.0128	-1.0372	61.2918	231.4546	273.8575	137.0795
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	37.000000	28.914583	8.961806	1.0124	-1.0240	61.4207	235.7451	275.0828	137.5641
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	37.125000	29.039583	9.086806	1.0122	-1.0328	61.5490	240.0617	276.3124	138.0559
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	37.250000	29.164583	9.211806	1.0129	-1.0668	61.6763	244.2168	277.5074	138.5489
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	37.375000	29.289583	9.336806	1.0143	-1.1078	61.8034	248.2286	278.6569	139.0479
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	37.500000	29.414583	9.461806	1.0158	-1.1398	61.9293	252.2154	279.7575	139.5626
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	37.625000	29.539583	9.586806	1.0170	-1.1594	62.0541	256.1889	280.8048	140.0820
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	37.750000	29.664583	9.711806	1.0181	-1.1752	62.1786	260.2298	281.8063	140.5894
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	37.875000	29.789583	9.836806	1.0191	-1.1686	62.3026	264.3139	282.7801	141.0960
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	38.000000	29.914583	9.961806	1.0201	-1.1325	62.4273	268.3378	283.7384	141.6075
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	38.125000	30.039583	10.086806	1.0209	-1.1203	62.5520	272.3270	284.6831	142.1059
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	38.250000	30.164583	10.211806	1.0217	-1.1275	62.6758	276.2154	285.6157	142.5979
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	38.375000	30.289583	10.336806	1.0227	-1.1437	62.7995	280.1423	286.5287	143.0927
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	38.500000	30.414583	10.461806	1.0238	-1.2022	62.9228	284.1238	287.4054	143.5973
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	38.625000	30.539583	10.586806	1.0254	-1.3129	63.0463	288.2029	288.2448	144.1206
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	38.750000	30.664583	10.711806	1.0271	-1.3797	63.1708	292.3389	289.0585	144.6377
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	38.875000	30.789583	10.836806	1.0289	-1.4109	63.2958	296.4749	289.8645	145.1467
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	39.000000	30.914583	10.961806	1.0307	-1.4453	63.4210	300.4344	290.6352	145.6469
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	39.125000	31.039583	11.086806	1.0326	-1.4985	63.5466	304.1302	291.3899	146.1556
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	39.250000	31.164583	11.211806	1.0343	-1.5534	63.6722	307.5041	292.1225	146.6687
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	39.375000	31.289583	11.336806	1.0359	-1.6119	63.7968	310.8609	292.8394	147.1683
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	39.500000	31.414583	11.461806	1.0374	-1.6796	63.9202	314.2724	293.5385	147.6617
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	39.625000	31.539583	11.586806	1.0390	-1.7396	64.0426	317.7960	294.2133	148.1629
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	39.750000	31.664583	11.711806	1.0404	-1.7977	64.1646	321.2669	294.8540	148.6507
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	39.875000	31.789583	11.836806	1.0418	-1.8609	64.2859	324.6059	295.4659	149.1129
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	40.000000	31.914583	11.961806	1.0432	-1.9262	64.4068	327.8474	296.0688	149.5840
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	40.125000	32.039583	12.086806	1.0447	-1.9828	64.5282	330.9888	296.6673	150.0838
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	40.250000	32.164583	12.211806	1.0462	-2.0218	64.6497	334.0808	297.2539	150.5959
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	40.375000	32.289583	12.336806	1.0477	-2.0459	64.7705	337.3656	297.8220	151.1092
CORE_06	C	A	even	CA_even	Fendt	NO	Fendt	C	odd	C-odd	newCORE_05	F11	40.500000	32.414583	12.461806	1.0490	-2.0748	64.8906	340.6647	298.3624	151.6065
