CORE	Column	Row	Number	treatment	location	pre_translocated	newColumn	newRow	newNumber	newLabel	newOrder	code	days.origin	days.water	days.manure	cumNO	cumN2O	cumCO2	cumCH4	cumNH3	cumH2O
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	10.913194	2.827778	-17.125000	0.7140	-1.2364	21.0233	-9.0882	7.2591	39.3246
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	11.038194	2.952778	-17.000000	0.7173	-1.2376	21.3009	-9.0967	7.4424	39.8046
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	11.163194	3.077778	-16.875000	0.7202	-1.2602	21.5807	-9.1063	7.6244	40.2845
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	11.288194	3.202778	-16.750000	0.7228	-1.3209	21.8618	-9.1162	7.8030	40.7687
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	11.413194	3.327778	-16.625000	0.7256	-1.3855	22.1439	-9.1267	7.9801	41.2535
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	11.538194	3.452778	-16.500000	0.7285	-1.4352	22.4254	-9.1370	8.1526	41.7319
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	11.663194	3.577778	-16.375000	0.7313	-1.4919	22.7062	-9.1465	8.3182	42.2135
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	11.788194	3.702778	-16.250000	0.7340	-1.5478	22.9878	-9.1559	8.4837	42.6984
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	11.913194	3.827778	-16.125000	0.7364	-1.6025	23.2713	-9.1646	8.6547	43.1694
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	12.038194	3.952778	-16.000000	0.7385	-1.6562	23.5579	-9.1722	8.8295	43.6386
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	12.163194	4.077778	-15.875000	0.7405	-1.6843	23.8460	-9.1804	9.0009	44.1165
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	12.288194	4.202778	-15.750000	0.7423	-1.7326	24.1327	-9.1900	9.1667	44.5938
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	12.413194	4.327778	-15.625000	0.7442	-1.8091	24.4186	-9.1993	9.3323	45.0732
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	12.538194	4.452778	-15.500000	0.7465	-1.8775	24.7058	-9.2077	9.4978	45.5596
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	12.663194	4.577778	-15.375000	0.7487	-1.9478	24.9943	-9.2152	9.6622	46.0457
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	12.788194	4.702778	-15.250000	0.7505	-1.9955	25.2824	-9.2222	9.8234	46.5248
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	12.913194	4.827778	-15.125000	0.7522	-2.0439	25.5720	-9.2304	9.9790	46.9985
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	13.038194	4.952778	-15.000000	0.7538	-2.1322	25.8646	-9.2396	10.1330	47.4743
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	13.163194	5.077778	-14.875000	0.7553	-2.2073	26.1592	-9.2481	10.2868	47.9587
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	13.288194	5.202778	-14.750000	0.7569	-2.2564	26.4556	-9.2565	10.4385	48.4421
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	13.413194	5.327778	-14.625000	0.7588	-2.3096	26.7533	-9.2659	10.5878	48.9219
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	13.538194	5.452778	-14.500000	0.7608	-2.3740	27.0496	-9.2751	10.7343	49.4108
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	13.663194	5.577778	-14.375000	0.7626	-2.4330	27.3439	-9.2827	10.8787	49.9042
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	13.788194	5.702778	-14.250000	0.7642	-2.4844	27.6379	-9.2897	11.0180	50.3942
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	13.913194	5.827778	-14.125000	0.7659	-2.5611	27.9323	-9.2969	11.1484	50.8849
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	14.038194	5.952778	-14.000000	0.7675	-2.6248	28.2263	-9.3049	11.2754	51.3699
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	14.163194	6.077778	-13.875000	0.7687	-2.6596	28.5199	-9.3136	11.4040	51.8470
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	14.288194	6.202778	-13.750000	0.7699	-2.6679	28.8110	-9.3232	11.5310	52.3219
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	14.413194	6.327778	-13.625000	0.7712	-2.6856	29.0989	-9.3330	11.6511	52.7954
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	14.538194	6.452778	-13.500000	0.7728	-2.7522	29.3869	-9.3427	11.7650	53.2634
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	14.663194	6.577778	-13.375000	0.7747	-2.8086	29.6752	-9.3526	11.8732	53.7317
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	14.788194	6.702778	-13.250000	0.7766	-2.8422	29.9634	-9.3625	11.9781	54.2034
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	14.913194	6.827778	-13.125000	0.7785	-2.8917	30.2536	-9.3721	12.0809	54.6736
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	15.038194	6.952778	-13.000000	0.7802	-2.9802	30.5472	-9.3824	12.1826	55.1322
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	15.163194	7.077778	-12.875000	0.7817	-3.0669	30.8435	-9.3938	12.2845	55.5926
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	15.288194	7.202778	-12.750000	0.7831	-3.1371	31.1409	-9.4043	12.3872	56.0679
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	15.413194	7.327778	-12.625000	0.7844	-3.2030	31.4358	-9.4129	12.4915	56.5516
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	15.538194	7.452778	-12.500000	0.7855	-3.2644	31.7290	-9.4201	12.5974	57.0335
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	15.663194	7.577778	-12.375000	0.7869	-3.3248	32.0238	-9.4277	12.7035	57.5065
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	15.788194	7.702778	-12.250000	0.7884	-3.3785	32.3192	-9.4359	12.8086	57.9847
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	15.913194	7.827778	-12.125000	0.7896	-3.4471	32.6206	-9.4442	12.9132	58.4611
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	16.038194	7.952778	-12.000000	0.7907	-3.5305	32.9269	-9.4524	13.0178	58.9307
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	16.163194	8.077778	-11.875000	0.7920	-3.6299	33.2379	-9.4619	13.1223	59.3857
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	16.288194	8.202778	-11.750000	0.7937	-3.7284	33.5478	-9.4726	13.2257	59.8342
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	16.413194	8.327778	-11.625000	0.7956	-3.7794	33.8548	-9.4830	13.3298	60.2966
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	16.538194	8.452778	-11.500000	0.7970	-3.8169	34.1617	-9.4928	13.4348	60.7778
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	16.663194	8.577778	-11.375000	0.7981	-3.9076	34.4673	-9.5021	13.5368	61.2658
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	16.788194	8.702778	-11.250000	0.7994	-4.0158	34.7727	-9.5110	13.6354	61.7435
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	16.913194	8.827778	-11.125000	0.8008	-4.0993	35.0800	-9.5202	13.7312	62.2052
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	17.038194	8.952778	-11.000000	0.8021	-4.1486	35.3883	-9.5290	13.8239	62.6660
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	17.163194	9.077778	-10.875000	0.8032	-4.1950	35.6965	-9.5371	13.9153	63.1405
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	17.288194	9.202778	-10.750000	0.8042	-4.2703	36.0031	-9.5456	14.0059	63.6203
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	17.413194	9.327778	-10.625000	0.8054	-4.3473	36.3069	-9.5547	14.0947	64.0929
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	17.538194	9.452778	-10.500000	0.8066	-4.4013	36.6084	-9.5632	14.1818	64.5594
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	17.663194	9.577778	-10.375000	0.8076	-4.4454	36.9091	-9.5712	14.2676	65.0220
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	17.788194	9.702778	-10.250000	0.8086	-4.4761	37.2216	-9.5803	14.3519	65.4825
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	17.913194	9.827778	-10.125000	0.8096	-4.5094	37.5432	-9.5905	14.4362	65.9426
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	18.038194	9.952778	-10.000000	0.8106	-4.5818	37.8663	-9.6015	14.5227	66.4032
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	18.163194	10.077778	-9.875000	0.8117	-4.6609	38.1778	-9.6120	14.6099	66.8703
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	18.288194	10.202778	-9.750000	0.8128	-4.7228	38.4856	-9.6219	14.6941	67.3517
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	18.413194	10.327778	-9.625000	0.8143	-4.7728	38.7889	-9.6315	14.7744	67.8342
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	18.538194	10.452778	-9.500000	0.8159	-4.8197	39.0882	-9.6415	14.8512	68.3073
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	18.663194	10.577778	-9.375000	0.8177	-4.9159	39.3850	-9.6509	14.9267	68.7877
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	18.788194	10.702778	-9.250000	0.8198	-5.0252	39.6841	-9.6604	15.0022	69.2647
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	18.913194	10.827778	-9.125000	0.8218	-5.0783	39.9907	-9.6699	15.0781	69.7406
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	19.038194	10.952778	-9.000000	0.8231	-5.1005	40.3032	-9.6796	15.1538	70.2221
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	19.163194	11.077778	-8.875000	0.8243	-5.1172	40.6179	-9.6892	15.2289	70.6960
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	19.288194	11.202778	-8.750000	0.8255	-5.1182	40.9320	-9.6979	15.3034	71.1805
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	19.413194	11.327778	-8.625000	0.8267	-5.1261	41.2413	-9.7065	15.3772	71.6732
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	19.538194	11.452778	-8.500000	0.8277	-5.1554	41.5454	-9.7164	15.4498	72.1557
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	19.663194	11.577778	-8.375000	0.8285	-5.1941	41.8499	-9.7271	15.5217	72.6289
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	19.788194	11.702778	-8.250000	0.8301	-5.2623	42.1572	-9.7380	15.5944	73.1061
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	19.913194	11.827778	-8.125000	0.8322	-5.3286	42.4705	-9.7485	15.6672	73.5727
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	20.038194	11.952778	-8.000000	0.8340	-5.3870	42.7887	-9.7586	15.7393	74.0316
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	20.163194	12.077778	-7.875000	0.8357	-5.4367	43.1090	-9.7688	15.8112	74.4956
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	20.288194	12.202778	-7.750000	0.8373	-5.4756	43.4276	-9.7785	15.8820	74.9540
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	20.413194	12.327778	-7.625000	0.8388	-5.5185	43.7437	-9.7880	15.9532	75.4219
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	20.538194	12.452778	-7.500000	0.8402	-5.5615	44.0569	-9.7970	16.0248	75.9021
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	20.663194	12.577778	-7.375000	0.8413	-5.5976	44.3671	-9.8057	16.0939	76.3756
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	20.788194	12.702778	-7.250000	0.8424	-5.6139	44.6778	-9.8151	16.1607	76.8300
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	20.913194	12.827778	-7.125000	0.8439	-5.6387	44.9927	-9.8253	16.2276	77.2793
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	21.038194	12.952778	-7.000000	0.8456	-5.6662	45.3142	-9.8352	16.2955	77.7614
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	21.163194	13.077778	-6.875000	0.8476	-5.7023	45.6412	-9.8430	16.3644	78.2670
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	21.288194	13.202778	-6.750000	0.8495	-5.7384	45.9683	-9.8508	16.4334	78.7726
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	21.413194	13.327778	-6.625000	0.8514	-5.7745	46.2953	-9.8587	16.5024	79.2782
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	21.538194	13.452778	-6.500000	0.8533	-5.8107	46.6224	-9.8665	16.5713	79.7838
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	21.663194	13.577778	-6.375000	0.8552	-5.8468	46.9495	-9.8743	16.6403	80.2894
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	21.788194	13.702778	-6.250000	0.8572	-5.8829	47.2765	-9.8821	16.7092	80.7950
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	21.913194	13.827778	-6.125000	0.8591	-5.9190	47.6036	-9.8899	16.7782	81.3006
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	22.038194	13.952778	-6.000000	0.8610	-5.9551	47.9306	-9.8977	16.8472	81.8062
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	22.163194	14.077778	-5.875000	0.8629	-5.9912	48.2577	-9.9055	16.9161	82.3118
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	22.288194	14.202778	-5.750000	0.8649	-6.0274	48.5847	-9.9133	16.9851	82.8174
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	22.413194	14.327778	-5.625000	0.8668	-6.0635	48.9118	-9.9211	17.0540	83.3230
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	22.538194	14.452778	-5.500000	0.8687	-6.0996	49.2388	-9.9290	17.1230	83.8286
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	22.663194	14.577778	-5.375000	0.8706	-6.1357	49.5659	-9.9368	17.1919	84.3342
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	22.788194	14.702778	-5.250000	0.8726	-6.1718	49.8929	-9.9446	17.2609	84.8398
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	22.913194	14.827778	-5.125000	0.8745	-6.2080	50.2200	-9.9524	17.3299	85.3454
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	23.038194	14.952778	-5.000000	0.8764	-6.2441	50.5470	-9.9602	17.3988	85.8510
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	23.163194	15.077778	-4.875000	0.8783	-6.2802	50.8741	-9.9680	17.4678	86.3566
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	23.288194	15.202778	-4.750000	0.8802	-6.3163	51.2011	-9.9758	17.5367	86.8622
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	23.413194	15.327778	-4.625000	0.8822	-6.3524	51.5282	-9.9836	17.6057	87.3678
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	23.538194	15.452778	-4.500000	0.8841	-6.3885	51.8552	-9.9915	17.6746	87.8734
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	23.663194	15.577778	-4.375000	0.8859	-6.4178	52.1823	-9.9988	17.7438	88.3764
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	23.788194	15.702778	-4.250000	0.8873	-6.4401	52.5093	-10.0058	17.8135	88.8729
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	23.913194	15.827778	-4.125000	0.8889	-6.4863	52.8364	-10.0135	17.8836	89.3653
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	24.038194	15.952778	-4.000000	0.8909	-6.5412	53.1634	-10.0203	17.9544	89.8517
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	24.163194	16.077778	-3.875000	0.8929	-6.5706	53.4905	-10.0264	18.0250	90.3382
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	24.288194	16.202778	-3.750000	0.8949	-6.5574	53.8175	-10.0313	18.0944	90.8272
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	24.413194	16.327778	-3.625000	0.8968	-6.5510	54.1446	-10.0354	18.1607	91.3152
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	24.538194	16.452778	-3.500000	0.8988	-6.5939	54.4716	-10.0384	18.2236	91.7914
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	24.663194	16.577778	-3.375000	0.9009	-6.6999	54.7987	-10.0418	18.2848	92.2614
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	24.788194	16.702778	-3.250000	0.9030	-6.8045	55.1257	-10.0464	18.3459	92.7361
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	24.913194	16.827778	-3.125000	0.9051	-6.8806	55.4528	-10.0526	18.4063	93.2218
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	25.038194	16.952778	-3.000000	0.9072	-6.8963	55.7798	-10.0586	18.4654	93.7121
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	25.163194	17.077778	-2.875000	0.9093	-6.8875	56.1069	-10.0645	18.5228	94.2036
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	25.288194	17.202778	-2.750000	0.9113	-6.9181	56.4340	-10.0702	18.5788	94.6924
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	25.413194	17.327778	-2.625000	0.9132	-7.0285	56.7610	-10.0753	18.6343	95.1766
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	25.538194	17.452778	-2.500000	0.9149	-7.1312	57.0881	-10.0807	18.6902	95.6741
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	25.663194	17.577778	-2.375000	0.9165	-7.1402	57.4161	-10.0857	18.7456	96.1842
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	25.788194	17.702778	-2.250000	0.9180	-7.1173	57.7465	-10.0909	18.8011	96.6893
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	25.913194	17.827778	-2.125000	0.9197	-7.1113	58.0802	-10.0970	18.8566	97.1771
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	26.038194	17.952778	-2.000000	0.9216	-7.1244	58.4183	-10.1020	18.9120	97.6532
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	26.163194	18.077778	-1.875000	0.9238	-7.1533	58.7583	-10.1051	18.9668	98.1281
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	26.288194	18.202778	-1.750000	0.9260	-7.1888	59.0962	-10.1099	19.0219	98.5987
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	26.413194	18.327778	-1.625000	0.9279	-7.2218	59.4283	-10.1171	19.0785	99.0721
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	26.538194	18.452778	-1.500000	0.9295	-7.2320	59.7552	-10.1243	19.1362	99.5545
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	26.663194	18.577778	-1.375000	0.9310	-7.2550	60.0802	-10.1313	19.1959	100.0364
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	26.788194	18.702778	-1.250000	0.9325	-7.2814	60.4066	-10.1390	19.2572	100.5148
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	26.913194	18.827778	-1.125000	0.9342	-7.2690	60.7395	-10.1481	19.3201	100.9942
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	27.038194	18.952778	-1.000000	0.9362	-7.2399	61.0801	-10.1573	19.3840	101.4785
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	27.163194	19.077778	-0.875000	0.9384	-7.2131	61.4216	-10.1660	19.4472	101.9657
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	27.288194	19.202778	-0.750000	0.9404	-7.2233	61.7594	-10.1751	19.5092	102.4574
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	27.413194	19.327778	-0.625000	0.9421	-7.2582	62.0894	-10.1837	19.5697	102.9524
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	27.538194	19.452778	-0.500000	0.9438	-7.2780	62.4083	-10.1921	19.6289	103.4438
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	27.663194	19.577778	-0.375000	0.9457	-7.2983	62.7245	-10.2005	19.6893	103.9344
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	27.788194	19.702778	-0.250000	0.9477	-7.3194	63.0456	-10.2091	19.7522	104.4383
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	27.913194	19.827778	-0.125000	0.9496	-7.3350	63.3685	-10.2178	19.8161	104.9555
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	28.038194	19.952778	0.000000	0.9516	-7.3506	63.6915	-10.2265	19.8800	105.4727
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	28.163194	20.077778	0.125000	0.9693	-6.0888	64.3620	-10.1161	44.9129	105.9055
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	28.288194	20.202778	0.250000	0.9911	-4.6228	65.1073	-10.0057	75.1578	106.3262
CORE_04	B	A	even	BA_even	Fendt	NO	Fendt	B	odd	B-odd	newCORE_03	F08	28.413194	20.327778	0.375000	1.0239	-2.8065	66.0439	-9.8614	116.9230	106.7292
