time	days.origin	days.water	days.manure	CORE	treatment	NO	N2O	CO2	CH4	NH3	mNO	mN2O	mCO2	mCH4	mNH3	mH2O
2015-08-16 03:36:00	12.566667	4.481250	-15.471528	CORE_10	BB_even	8.8973	145.8301	126.9963	-11.1043	34.3286	19.0628	229.1196	465.3438	-14.8295	41.7407	3.4039
2015-08-16 03:48:00	12.575000	4.489583	-15.463194	CORE_11	CB_odd	17.7506	149.2550	150.5185	-11.4670	34.1522	38.0315	234.5007	551.5350	-15.3138	41.5262	3.5671
2015-08-16 03:54:00	12.579167	4.493750	-15.459028	CORE_02	AA_even	1.5878	-17.5398	107.8079	2.5199	34.9715	3.4018	-27.5575	395.0333	3.3652	42.5225	3.6344
2015-08-16 04:06:00	12.587500	4.502083	-15.450694	CORE_03	BA_odd	1.9371	   NA	54.0746	-0.0491	35.1708	4.1504	   NA	198.1420	-0.0656	42.7648	4.1834
2015-08-16 04:12:00	12.591667	4.506250	-15.446528	CORE_12	CB_even	1.8655	508.5978	170.1340	-1.0009	33.8268	3.9970	799.0788	623.4105	-1.3367	41.1306	3.0740
2015-08-16 04:24:00	12.600000	4.514583	-15.438194	CORE_13	AC_odd	9.9037	247.6126	160.0098	-12.7835	41.4516	21.2191	389.0343	586.3131	-17.0721	50.4018	2.7610
2015-08-16 04:30:00	12.604167	4.518750	-15.434028	CORE_04	BA_even	0.7760	-38.0934	96.5647	-2.4018	55.3035	1.6626	-59.8502	353.8355	-3.2075	67.2445	3.9601
2015-08-16 04:42:00	12.612500	4.527083	-15.425694	CORE_05	CA_odd	1.2550	-10.3300	76.4647	25.6759	49.1976	2.6889	-16.2300	280.1844	34.2896	59.8203	4.0468
2015-08-16 04:48:00	12.616667	4.531250	-15.421528	CORE_14	AC_even	27.2319	99.3733	125.8533	-10.8799	45.3019	58.3456	156.1295	461.1557	-14.5299	55.0834	3.1837
2015-08-16 05:00:00	12.625000	4.539583	-15.413194	CORE_15	BC_odd	27.3748	300.7626	162.4034	-11.7834	51.1523	58.6518	472.5405	595.0839	-15.7365	62.1970	3.6984
2015-08-16 05:06:00	12.629167	4.543750	-15.409028	CORE_06	CA_even	0.6522	10.2197	64.7027	7.5835	57.3863	1.3974	16.0565	237.0858	10.1276	69.7770	3.9632
2015-08-16 05:18:00	12.637500	4.552083	-15.400694	CORE_07	AB_odd	4.1730	-35.7762	69.0603	7.5787	50.5098	8.9408	-56.2095	253.0531	10.1212	61.4158	3.7642
2015-08-16 05:24:00	12.641667	4.556250	-15.396528	CORE_16	BC_even	12.0826	37.7218	175.4901	-16.5755	46.6668	25.8876	59.2663	643.0366	-22.1362	56.7430	3.6410
2015-08-16 05:36:00	12.650000	4.564583	-15.388194	CORE_17	CC_odd	1.7241	10.1468	98.7947	0.9569	42.3033	3.6940	15.9420	362.0067	1.2779	51.4373	3.6491
2015-08-16 05:42:00	12.654167	4.568750	-15.384028	CORE_08	AB_even	0.9772	2.5541	46.0670	2.0621	41.9620	2.0937	4.0129	168.8002	2.7539	51.0224	3.7720
2015-08-16 05:54:00	12.662500	4.577083	-15.375694	CORE_09	BB_odd	1.6235	-8.0589	92.9526	1.6501	40.0539	3.4784	-12.6616	340.5999	2.2037	48.7022	4.1428
2015-08-16 06:00:00	12.666667	4.581250	-15.371528	CORE_18	CC_even	4.9293	31.9133	122.6643	1.3350	37.3644	10.5613	50.1404	449.4707	1.7829	45.4320	3.0158
2015-08-16 06:30:00	12.687500	4.602083	-15.350694	CORE_01	AA_odd	9.2243	821.8228	186.0564	-6.4101	34.2122	19.7635	1291.1995	681.7541	-8.5605	41.5993	3.8194
2015-08-16 06:36:00	12.691667	4.606250	-15.346528	CORE_10	BB_even	8.4702	122.0639	126.4303	-12.0099	34.4003	18.1478	191.7796	463.2699	-16.0389	41.8279	3.6685
2015-08-16 06:48:00	12.700000	4.614583	-15.338194	CORE_11	CB_odd	17.3735	113.9237	151.2170	-11.5528	34.1871	37.2234	178.9903	554.0941	-15.4285	41.5687	3.7397
2015-08-16 06:54:00	12.704167	4.618750	-15.334028	CORE_02	AA_even	1.4398	-9.2439	107.4539	3.8805	35.3379	3.0848	-14.5235	393.7361	5.1824	42.9680	3.9275
2015-08-16 07:06:00	12.712500	4.627083	-15.325694	CORE_03	BA_odd	1.7599	212.3765	54.3238	0.9379	35.4779	3.7706	333.6735	199.0552	1.2526	43.1382	3.9296
2015-08-16 07:12:00	12.716667	4.631250	-15.321528	CORE_12	CB_even	2.0294	494.8490	168.5235	-0.3775	34.5489	4.3481	777.4775	617.5093	-0.5042	42.0086	3.6353
2015-08-16 07:24:00	12.725000	4.639583	-15.313194	CORE_13	AC_odd	9.4116	248.4433	160.0220	-12.8450	38.4270	20.1648	390.3394	586.3577	-17.1542	46.7241	3.4912
2015-08-16 07:30:00	12.729167	4.643750	-15.309028	CORE_04	BA_even	0.5455	-8.3667	95.7042	-2.1413	54.2277	1.1688	-13.1453	350.6823	-2.8597	65.9364	3.7627
2015-08-16 07:42:00	12.737500	4.652083	-15.300694	CORE_05	CA_odd	0.9302	-19.8720	76.0914	26.9498	49.8396	1.9930	-31.2218	278.8165	35.9909	60.6008	4.1036
2015-08-16 07:48:00	12.741667	4.656250	-15.296528	CORE_14	AC_even	25.8322	80.8979	127.5203	-9.9594	45.7947	55.3466	127.1020	467.2642	-13.3005	55.6826	3.4338
2015-08-16 08:00:00	12.750000	4.664583	-15.288194	CORE_15	BC_odd	26.8563	209.3395	164.3914	-12.0115	49.0580	57.5408	328.9018	602.3683	-16.0411	59.6505	3.2215
2015-08-16 08:06:00	12.754167	4.668750	-15.284028	CORE_06	CA_even	0.4556	-44.5478	63.8215	8.0117	56.3956	0.9762	-69.9909	233.8569	10.6994	68.5724	3.9720
2015-08-16 08:18:00	12.762500	4.677083	-15.275694	CORE_07	AB_odd	3.8866	9.6343	69.1397	6.5173	49.6746	8.3273	15.1368	253.3439	8.7037	60.4002	3.7629
2015-08-16 08:24:00	12.766667	4.681250	-15.271528	CORE_16	BC_even	11.1526	15.9446	174.1538	-17.1574	46.0612	23.8950	25.0512	638.1401	-22.9133	56.0067	3.6191
2015-08-16 08:36:00	12.775000	4.689583	-15.263194	CORE_17	CC_odd	1.5026	35.2127	99.5354	2.1346	41.1075	3.2194	55.3240	364.7207	2.8508	49.9834	3.1226
2015-08-16 08:42:00	12.779167	4.693750	-15.259028	CORE_08	AB_even	0.9460	-2.2184	47.0895	1.2269	41.1817	2.0268	-3.4854	172.5468	1.6385	50.0735	3.7731
2015-08-16 08:54:00	12.787500	4.702083	-15.250694	CORE_09	BB_odd	1.3428	-16.6983	92.9465	0.6295	39.2996	2.8771	-26.2354	340.5775	0.8407	47.7851	4.0100
2015-08-16 09:00:00	12.791667	4.706250	-15.246528	CORE_18	CC_even	4.0892	23.8405	122.1881	1.4191	38.1520	8.7614	37.4568	447.7257	1.8952	46.3897	3.8280
2015-08-16 09:30:00	12.812500	4.727083	-15.225694	CORE_01	AA_odd	8.6305	754.0449	186.0225	-7.2204	33.3240	18.4913	1184.7108	681.6296	-9.6427	40.5193	3.8180
2015-08-16 09:36:00	12.816667	4.731250	-15.221528	CORE_10	BB_even	8.4690	112.4112	127.7979	-11.8437	33.3201	18.1452	176.6139	468.2813	-15.8169	40.5145	3.3903
2015-08-16 09:48:00	12.825000	4.739583	-15.213194	CORE_11	CB_odd	18.1196	   NA	151.3020	-11.0835	32.7474	38.8221	   NA	554.4059	-14.8018	39.8182	3.0430
2015-08-16 09:54:00	12.829167	4.743750	-15.209028	CORE_02	AA_even	1.4326	7.0899	107.3016	3.8573	34.8997	3.0694	11.1393	393.1780	5.1514	42.4352	3.9213
2015-08-16 10:06:00	12.837500	4.752083	-15.200694	CORE_03	BA_odd	1.4907	167.8577	53.8167	0.6891	34.9168	3.1938	263.7282	197.1971	0.9203	42.4559	4.0374
2015-08-16 10:12:00	12.841667	4.756250	-15.196528	CORE_12	CB_even	2.0301	417.6844	169.4914	-2.0123	33.0285	4.3497	656.2410	621.0561	-2.6874	40.1599	3.0217
2015-08-16 10:24:00	12.850000	4.764583	-15.188194	CORE_13	AC_odd	8.7261	195.9314	160.5879	-11.8455	38.8036	18.6960	307.8358	588.4315	-15.8194	47.1820	5.4061
2015-08-16 10:30:00	12.854167	4.768750	-15.184028	CORE_04	BA_even	0.5989	-7.0146	96.2276	-2.7156	50.8233	1.2831	-11.0209	352.6004	-3.6266	61.7970	3.8410
2015-08-16 10:42:00	12.862500	4.777083	-15.175694	CORE_05	CA_odd	1.1162	   NA	75.9792	30.7170	48.1926	2.3915	   NA	278.4054	41.0218	58.5983	3.9487
2015-08-16 10:48:00	12.866667	4.781250	-15.171528	CORE_14	AC_even	23.7538	54.0309	126.7560	-11.0191	44.4330	50.8937	84.8902	464.4635	-14.7158	54.0269	3.1481
2015-08-16 11:00:00	12.875000	4.789583	-15.163194	CORE_15	BC_odd	25.5429	179.8284	164.0173	-12.0406	49.2181	54.7268	282.5358	600.9976	-16.0799	59.8452	3.4432
2015-08-16 11:06:00	12.879167	4.793750	-15.159028	CORE_06	CA_even	0.5726	-28.6034	64.4781	7.8639	54.7339	1.2268	-44.9400	236.2628	10.5021	66.5519	3.7786
2015-08-16 11:18:00	12.887500	4.802083	-15.150694	CORE_07	AB_odd	3.3406	-11.3928	70.2963	6.7762	50.0983	7.1574	-17.8997	257.5820	9.0495	60.9154	4.0822
2015-08-16 11:24:00	12.891667	4.806250	-15.146528	CORE_16	BC_even	10.6343	18.3865	174.1528	-16.4607	43.8875	22.7846	28.8878	638.1364	-21.9828	53.3636	3.0921
2015-08-16 11:36:00	12.900000	4.814583	-15.138194	CORE_17	CC_odd	1.8444	2.4279	99.9647	1.7290	40.1922	3.9517	3.8145	366.2941	2.3090	48.8705	2.8674
2015-08-16 11:42:00	12.904167	4.818750	-15.134028	CORE_08	AB_even	0.7963	-25.0261	47.3205	0.7834	41.3482	1.7060	-39.3196	173.3932	1.0462	50.2761	3.8992
2015-08-16 11:54:00	12.912500	4.827083	-15.125694	CORE_09	BB_odd	1.1060	-10.9902	92.4021	1.2811	39.3765	2.3697	-17.2672	338.5829	1.7109	47.8786	3.9618
2015-08-16 12:00:00	12.916667	4.831250	-15.121528	CORE_18	CC_even	4.0563	   NA	122.0250	2.0488	38.3103	8.6907	   NA	447.1279	2.7362	46.5822	3.9142
2015-08-16 12:30:00	12.937500	4.852083	-15.100694	CORE_01	AA_odd	8.2929	752.8240	184.4114	-6.6555	33.0225	17.7680	1182.7927	675.7264	-8.8883	40.1527	3.7758
2015-08-16 12:36:00	12.941667	4.856250	-15.096528	CORE_10	BB_even	8.0321	124.3834	127.3350	-11.0844	33.0423	17.2092	195.4239	466.5850	-14.8029	40.1768	3.5302
2015-08-16 12:48:00	12.950000	4.864583	-15.088194	CORE_11	CB_odd	16.4777	143.0640	152.1995	-10.9476	32.7080	35.3041	224.7736	557.6945	-14.6203	39.7703	3.3624
2015-08-16 12:54:00	12.954167	4.868750	-15.084028	CORE_02	AA_even	1.3849	-31.0396	108.3685	3.3142	34.4424	2.9671	-48.7677	397.0872	4.4260	41.8791	3.8996
2015-08-16 13:06:00	12.962500	4.877083	-15.075694	CORE_03	BA_odd	1.4115	140.1999	53.6153	0.1234	34.4433	3.0241	220.2738	196.4590	0.1647	41.8802	3.8397
2015-08-16 13:12:00	12.966667	4.881250	-15.071528	CORE_12	CB_even	1.7738	444.4396	169.5280	-1.4668	33.2448	3.8004	698.2772	621.1901	-1.9589	40.4230	3.6365
2015-08-16 13:24:00	12.975000	4.889583	-15.063194	CORE_13	AC_odd	8.4601	200.5272	161.0032	-12.5536	40.7089	18.1262	315.0565	589.9531	-16.7650	49.4987	3.7035
2015-08-16 13:30:00	12.979167	4.893750	-15.059028	CORE_04	BA_even	0.4905	-44.0344	98.0368	-3.4920	51.4610	1.0508	-69.1842	359.2297	-4.6634	62.5724	3.7087
2015-08-16 13:42:00	12.987500	4.902083	-15.050694	CORE_05	CA_odd	1.6632	-10.6927	77.5589	31.7239	47.0800	3.5634	-16.7998	284.1940	42.3666	57.2454	3.9386
2015-08-16 13:48:00	12.991667	4.906250	-15.046528	CORE_14	AC_even	22.2629	41.1457	127.6036	-10.5353	42.7319	47.6992	64.6457	467.5693	-14.0696	51.9585	2.9492
2015-08-16 14:00:00	13.000000	4.914583	-15.038194	CORE_15	BC_odd	25.2200	129.0430	163.3461	-12.0658	47.3973	54.0349	202.7448	598.5381	-16.1136	57.6313	3.1727
2015-08-16 14:06:00	13.004167	4.918750	-15.034028	CORE_06	CA_even	0.2981	-15.6064	64.3296	8.9288	54.4386	0.6388	-24.5198	235.7185	11.9242	66.1929	3.8696
2015-08-16 14:18:00	13.012500	4.927083	-15.025694	CORE_07	AB_odd	2.8130	-9.0278	70.7618	8.3906	49.4608	6.0269	-14.1839	259.2878	11.2054	60.1403	4.0540
2015-08-16 14:24:00	13.016667	4.931250	-15.021528	CORE_16	BC_even	9.7004	-4.6671	176.9395	-17.3333	44.9778	20.7836	-7.3326	648.3477	-23.1482	54.6893	3.2983
2015-08-16 14:36:00	13.025000	4.939583	-15.013194	CORE_17	CC_odd	1.6088	21.3049	100.4479	2.0427	41.1062	3.4470	33.4730	368.0645	2.7280	49.9817	3.7627
2015-08-16 14:42:00	13.029167	4.943750	-15.009028	CORE_08	AB_even	0.8341	-21.7474	50.0780	1.5575	40.9110	1.7872	-34.1682	183.4975	2.0800	49.7445	3.8650
2015-08-16 14:54:00	13.037500	4.952083	-15.000694	CORE_09	BB_odd	0.7695	7.6964	92.6118	1.2089	39.4022	1.6487	12.0921	339.3510	1.6145	47.9099	3.9682
2015-08-16 15:00:00	13.041667	4.956250	-14.996528	CORE_18	CC_even	4.3614	4.4127	120.2548	1.7728	37.7486	9.3444	6.9330	440.6416	2.3675	45.8992	3.8485
2015-08-16 15:30:00	13.062500	4.977083	-14.975694	CORE_01	AA_odd	7.3629	739.3698	185.6327	-7.3049	32.9467	15.7754	1161.6542	680.2015	-9.7555	40.0605	3.6799
2015-08-16 15:36:00	13.066667	4.981250	-14.971528	CORE_10	BB_even	8.2079	93.9175	128.3325	-12.1425	32.8482	17.5859	147.5576	470.2402	-16.2160	39.9408	3.4255
2015-08-16 15:48:00	13.075000	4.989583	-14.963194	CORE_11	CB_odd	15.5779	88.4618	152.6038	-10.7162	32.6174	33.3763	138.9860	559.1758	-14.3113	39.6601	3.2409
2015-08-16 15:54:00	13.079167	4.993750	-14.959028	CORE_02	AA_even	1.2985	-11.8474	108.6100	3.8805	33.7556	2.7821	-18.6139	397.9722	5.1824	41.0440	3.6019
2015-08-16 16:06:00	13.087500	5.002083	-14.950694	CORE_03	BA_odd	1.4377	129.3145	54.1287	0.7638	34.0907	3.0803	203.1713	198.3403	1.0200	41.4515	4.1175
2015-08-16 16:12:00	13.091667	5.006250	-14.946528	CORE_12	CB_even	1.6954	384.0543	168.9463	-0.8361	31.5256	3.6325	603.4035	619.0587	-1.1165	38.3326	2.9031
2015-08-16 16:24:00	13.100000	5.014583	-14.938194	CORE_13	AC_odd	8.2871	151.1215	162.9546	-13.9175	40.6907	17.7554	237.4332	597.1035	-18.5865	49.4766	4.5989
2015-08-16 16:30:00	13.104167	5.018750	-14.934028	CORE_04	BA_even	0.4948	-23.6765	97.9516	-2.5268	51.7086	1.0602	-37.1991	358.9174	-3.3745	62.8734	3.9744
2015-08-16 16:42:00	13.112500	5.027083	-14.925694	CORE_05	CA_odd	1.3127	-32.3652	76.7428	34.5313	47.9184	2.8126	-50.8503	281.2034	46.1157	58.2648	4.0477
2015-08-16 16:48:00	13.116667	5.031250	-14.921528	CORE_14	AC_even	21.6018	47.5897	127.7279	-10.9814	42.6088	46.2828	74.7702	468.0248	-14.6654	51.8088	2.6699
2015-08-16 17:00:00	13.125000	5.039583	-14.913194	CORE_15	BC_odd	24.0461	124.5356	165.1160	-11.9917	48.9484	51.5200	195.6629	605.0235	-16.0146	59.5173	3.6116
2015-08-16 17:06:00	13.129167	5.043750	-14.909028	CORE_06	CA_even	0.5332	-1.5989	64.6279	8.8142	54.7608	1.1423	-2.5122	236.8115	11.7711	66.5846	3.9002
2015-08-16 17:18:00	13.137500	5.052083	-14.900694	CORE_07	AB_odd	2.6014	-12.5413	70.5827	7.2973	47.9098	5.5736	-19.7042	258.6313	9.7454	58.2543	3.6565
2015-08-16 17:24:00	13.141667	5.056250	-14.896528	CORE_16	BC_even	9.6296	10.6803	176.4617	-16.8851	44.9195	20.6318	16.7803	646.5968	-22.5496	54.6184	3.7163
2015-08-16 17:36:00	13.150000	5.064583	-14.888194	CORE_17	CC_odd	1.7522	-10.1824	101.1269	2.3589	42.9644	3.7541	-15.9979	370.5526	3.1502	52.2412	4.7121
2015-08-16 17:42:00	13.154167	5.068750	-14.884028	CORE_08	AB_even	1.0549	-19.5794	47.6298	0.8869	39.8899	2.2602	-30.7619	174.5268	1.1844	48.5028	3.6896
2015-08-16 17:54:00	13.162500	5.077083	-14.875694	CORE_09	BB_odd	1.0830	3.1376	91.9601	0.4789	39.0779	2.3203	4.9296	336.9634	0.6396	47.5155	4.1003
2015-08-16 18:00:00	13.166667	5.081250	-14.871528	CORE_18	CC_even	4.8039	22.0705	120.4515	1.7314	35.8170	10.2925	34.6758	441.3623	2.3123	43.5505	3.0844
2015-08-16 18:30:00	13.187500	5.102083	-14.850694	CORE_01	AA_odd	7.4862	701.1131	186.2663	-6.6155	33.4961	16.0396	1101.5475	682.5231	-8.8349	40.7285	3.7459
2015-08-16 18:36:00	13.191667	5.106250	-14.846528	CORE_10	BB_even	8.1369	74.9783	128.4106	-11.5088	32.3359	17.4337	117.8015	470.5262	-15.3698	39.3178	3.3374
2015-08-16 18:48:00	13.200000	5.114583	-14.838194	CORE_11	CB_odd	14.9551	121.6371	153.3960	-12.3878	32.5513	32.0419	191.1090	562.0785	-16.5437	39.5797	3.6593
2015-08-16 18:54:00	13.204167	5.118750	-14.834028	CORE_02	AA_even	1.1374	-0.1932	110.3233	4.2860	33.7494	2.4370	-0.3036	404.2504	5.7239	41.0366	3.8341
2015-08-16 19:06:00	13.212500	5.127083	-14.825694	CORE_03	BA_odd	1.4741	104.3465	53.8044	-0.2563	33.4251	3.1584	163.9431	197.1519	-0.3423	40.6421	3.9676
2015-08-16 19:12:00	13.216667	5.131250	-14.821528	CORE_12	CB_even	1.9475	376.3330	169.6134	-1.1964	32.1204	4.1727	591.2722	621.5029	-1.5978	39.0557	3.4242
2015-08-16 19:24:00	13.225000	5.139583	-14.813194	CORE_13	AC_odd	9.4932	131.6401	162.3165	-13.1533	37.9728	20.3396	206.8251	594.7656	-17.5659	46.1718	2.9185
2015-08-16 19:30:00	13.229167	5.143750	-14.809028	CORE_04	BA_even	0.4992	-6.6438	98.9162	-2.7098	50.0144	1.0695	-10.4383	362.4520	-3.6188	60.8134	3.8515
2015-08-16 19:42:00	13.237500	5.152083	-14.800694	CORE_05	CA_odd	1.1830	-3.4166	76.3494	35.2596	46.7378	2.5347	-5.3679	279.7619	47.0884	56.8293	4.0936
2015-08-16 19:48:00	13.241667	5.156250	-14.796528	CORE_14	AC_even	21.2810	43.1293	128.7052	-11.0206	41.7667	45.5955	67.7622	471.6059	-14.7178	50.7849	2.7201
2015-08-16 20:00:00	13.250000	5.164583	-14.788194	CORE_15	BC_odd	24.6738	93.1659	166.5168	-12.4124	47.9432	52.8647	146.3768	610.1564	-16.5764	58.2950	3.5459
2015-08-16 20:06:00	13.254167	5.168750	-14.784028	CORE_06	CA_even	0.7785	-28.3082	65.0504	9.0531	53.4348	1.6680	-44.4761	238.3599	12.0902	64.9723	3.9176
2015-08-16 20:18:00	13.262500	5.177083	-14.775694	CORE_07	AB_odd	2.8803	-18.1658	71.4335	7.9665	47.6930	6.1712	-28.5410	261.7491	10.6391	57.9908	3.8050
2015-08-16 20:24:00	13.266667	5.181250	-14.771528	CORE_16	BC_even	10.2870	25.3725	178.1976	-16.0054	43.8609	22.0405	39.8637	652.9575	-21.3748	53.3313	3.6009
2015-08-16 20:36:00	13.275000	5.189583	-14.763194	CORE_17	CC_odd	1.6599	-4.9067	101.4932	2.2897	41.1705	3.5564	-7.7092	371.8947	3.0578	50.0599	3.6992
2015-08-16 20:42:00	13.279167	5.193750	-14.759028	CORE_08	AB_even	0.7622	-15.6338	49.6651	0.9093	39.9351	1.6331	-24.5629	181.9846	1.2143	48.5578	3.7898
2015-08-16 21:00:00	13.291667	5.206250	-14.746528	CORE_18	CC_even	5.0060	4.2841	119.8651	0.9052	35.8229	10.7256	6.7309	439.2134	1.2089	43.5577	3.0095
2015-08-16 21:30:00	13.312500	5.227083	-14.725694	CORE_01	AA_odd	6.8616	628.1898	185.1201	-6.7372	32.9934	14.7013	986.9748	678.3231	-8.9974	40.1172	3.7178
2015-08-16 21:36:00	13.316667	5.231250	-14.721528	CORE_10	BB_even	7.6406	77.2361	128.0090	-11.3456	32.7208	16.3704	121.3487	469.0547	-15.1517	39.7858	3.4183
2015-08-16 21:48:00	13.325000	5.239583	-14.713194	CORE_11	CB_odd	14.9981	118.5407	153.7671	-11.4232	33.0408	32.1341	186.2441	563.4385	-15.2554	40.1749	3.6777
2015-08-16 21:54:00	13.329167	5.243750	-14.709028	CORE_02	AA_even	1.2085	19.3130	109.4664	4.6599	34.0201	2.5893	30.3434	401.1103	6.2231	41.3657	3.9102
2015-08-16 22:06:00	13.337500	5.252083	-14.700694	CORE_03	BA_odd	1.5662	90.6283	54.2822	0.6339	32.9813	3.3556	142.3898	198.9025	0.8466	40.1025	3.7851
2015-08-16 22:12:00	13.341667	5.256250	-14.696528	CORE_12	CB_even	1.9815	366.7210	169.1892	-2.4749	31.9097	4.2454	576.1704	619.9487	-3.3051	38.7996	3.6850
2015-08-16 22:24:00	13.350000	5.264583	-14.688194	CORE_13	AC_odd	9.4504	127.0413	162.4701	-13.4549	39.4144	20.2478	199.5998	595.3282	-17.9687	47.9246	3.4407
2015-08-16 22:30:00	13.354167	5.268750	-14.684028	CORE_04	BA_even	0.7112	   NA	99.5612	-3.2711	50.4844	1.5237	   NA	364.8155	-4.3685	61.3849	3.7825
2015-08-16 22:42:00	13.362500	5.277083	-14.675694	CORE_05	CA_odd	1.2128	-16.0378	76.7911	39.9630	46.0373	2.5986	-25.1976	281.3803	53.3696	55.9776	4.0060
2015-08-16 22:48:00	13.366667	5.281250	-14.671528	CORE_14	AC_even	22.6932	81.6808	127.4392	-10.5579	42.6645	48.6213	128.3320	466.9668	-14.0998	51.8765	2.9396
2015-08-16 23:00:00	13.375000	5.289583	-14.663194	CORE_15	BC_odd	26.2558	74.5863	166.4829	-11.9565	47.2569	56.2543	117.1856	610.0323	-15.9676	57.4605	3.0136
2015-08-16 23:06:00	13.379167	5.293750	-14.659028	CORE_06	CA_even	0.6120	-8.2759	64.6856	9.8475	53.3628	1.3113	-13.0025	237.0229	13.1511	64.8848	3.8734
2015-08-16 23:18:00	13.387500	5.302083	-14.650694	CORE_07	AB_odd	3.3118	6.1131	72.2637	8.4577	48.2780	7.0956	9.6046	264.7910	11.2950	58.7021	3.9837
2015-08-16 23:24:00	13.391667	5.306250	-14.646528	CORE_16	BC_even	10.8036	27.6495	177.4087	-16.7842	43.9808	23.1473	43.4412	650.0667	-22.4149	53.4771	3.2176
2015-08-16 23:36:00	13.400000	5.314583	-14.638194	CORE_17	CC_odd	1.7088	-22.3663	99.5931	1.9613	40.3989	3.6612	-35.1406	364.9325	2.6193	49.1218	3.3633
2015-08-16 23:42:00	13.404167	5.318750	-14.634028	CORE_08	AB_even	1.0000	-8.2165	49.4524	1.0061	40.8599	2.1426	-12.9092	181.2049	1.3436	49.6822	3.7535
2015-08-16 23:54:00	13.412500	5.327083	-14.625694	CORE_09	BB_odd	1.0947	-6.0545	91.2916	0.9230	39.0193	2.3455	-9.5125	334.5137	1.2327	47.4443	3.9310
2015-08-17 00:00:00	13.416667	5.331250	-14.621528	CORE_18	CC_even	5.1312	11.0581	   NA	1.9977	38.4291	10.9939	17.3738	   NA	2.6679	46.7267	3.8438
2015-08-17 00:30:00	13.437500	5.352083	-14.600694	CORE_01	AA_odd	7.4702	552.5898	184.3265	-6.3470	33.2540	16.0053	868.1964	675.4151	-8.4763	40.4342	3.7449
2015-08-17 00:36:00	13.441667	5.356250	-14.596528	CORE_10	BB_even	7.7984	24.1652	126.0716	-11.9288	32.2981	16.7085	37.9670	461.9558	-15.9306	39.2719	3.2659
2015-08-17 00:48:00	13.450000	5.364583	-14.588194	CORE_11	CB_odd	16.1312	96.2994	152.3348	-12.8701	32.7716	34.5619	151.3000	558.1903	-17.1877	39.8476	3.1489
2015-08-17 00:54:00	13.454167	5.368750	-14.584028	CORE_02	AA_even	1.7295	2.8436	110.0575	5.6951	33.6644	3.7055	4.4677	403.2762	7.6057	40.9331	3.8631
2015-08-17 01:06:00	13.462500	5.377083	-14.575694	CORE_03	BA_odd	1.8841	59.8831	55.4499	0.5103	32.2931	4.0368	94.0848	203.1814	0.6815	39.2658	3.8231
2015-08-17 01:12:00	13.466667	5.381250	-14.571528	CORE_12	CB_even	2.1721	   NA	168.7600	-1.3273	31.7208	4.6538	   NA	618.3760	-1.7725	38.5699	3.2816
2015-08-17 01:24:00	13.475000	5.389583	-14.563194	CORE_13	AC_odd	9.6675	92.9628	163.0645	-13.6743	37.9429	20.7131	146.0576	597.5062	-18.2618	46.1355	3.6583
2015-08-17 01:30:00	13.479167	5.393750	-14.559028	CORE_04	BA_even	0.6286	-28.7939	98.7956	-3.3444	48.0074	1.3468	-45.2392	362.0101	-4.4663	58.3731	3.9403
2015-08-17 01:42:00	13.487500	5.402083	-14.550694	CORE_05	CA_odd	1.2955	4.2864	78.1443	43.1340	45.6343	2.7757	6.7345	286.3389	57.6044	55.4876	3.8555
2015-08-17 01:48:00	13.491667	5.406250	-14.546528	CORE_14	AC_even	23.6807	36.4441	126.9215	-10.6768	41.2687	50.7371	57.2588	465.0700	-14.2586	50.1793	3.1251
2015-08-17 02:00:00	13.500000	5.414583	-14.538194	CORE_15	BC_odd	27.1489	47.5930	165.2874	-12.3322	46.3125	58.1677	74.7753	605.6516	-16.4694	56.3122	3.0702
2015-08-17 02:06:00	13.504167	5.418750	-14.534028	CORE_06	CA_even	0.6498	-30.2082	66.3170	11.3670	51.6385	1.3921	-47.4614	243.0008	15.1803	62.7882	3.7175
2015-08-17 02:18:00	13.512500	5.427083	-14.525694	CORE_07	AB_odd	3.8143	-12.2820	73.4216	8.9783	47.5439	8.1722	-19.2968	269.0338	11.9904	57.8095	4.0121
2015-08-17 02:24:00	13.516667	5.431250	-14.521528	CORE_16	BC_even	10.9967	-23.8667	178.9737	-16.9756	42.6037	23.5609	-37.4979	655.8014	-22.6705	51.8026	3.0965
2015-08-17 02:36:00	13.525000	5.439583	-14.513194	CORE_17	CC_odd	1.7059	-20.9840	100.7157	2.0834	40.6541	3.6550	-32.9689	369.0457	2.7823	49.4321	4.1555
2015-08-17 02:42:00	13.529167	5.443750	-14.509028	CORE_08	AB_even	0.6818	0.0892	50.3651	0.6370	39.0643	1.4609	0.1402	184.5495	0.8507	47.4990	3.8379
2015-08-17 02:54:00	13.537500	5.452083	-14.500694	CORE_09	BB_odd	1.3876	-9.1767	91.6015	0.7803	37.7852	2.9731	-14.4178	335.6493	1.0421	45.9437	4.0366
2015-08-17 03:00:00	13.541667	5.456250	-14.496528	CORE_18	CC_even	5.0677	-11.0804	119.9794	0.9249	35.9587	10.8579	-17.4089	439.6325	1.2352	43.7228	3.3608
2015-08-17 03:30:00	13.562500	5.477083	-14.475694	CORE_01	AA_odd	7.5205	   NA	185.2205	-9.5635	32.1091	16.1131	   NA	678.6909	-12.7719	39.0421	3.7147
