days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
44.288194	36.202778	16.25	NA	-5.147	1057.2871	-7.7842	410.1858	990.0901	-27.8058	-28.2252	-28.1313	-24.7205	-23.0936	-21.6196	-1.8802	10.9037	187.5163	594.0716	0.7501	0.585	488.9264	517.50	231.43	-25.5993	2.87	1.17	131.9911	238.19	97.24
44.413194	36.327778	16.375	NA	-5.1061	1070.8646	-7.8162	412.4806	1002.0274	-27.8871	-28.312	-28.2136	-24.7967	-23.1607	-21.6889	-1.8867	11.0755	189.3027	604.8734	0.7522	0.6488	494.4901	524.03	234.35	-25.6765	2.87	1.17	134.1276	242.44	98.98
44.538194	36.452778	16.5	NA	-5.0658	1084.6178	-7.8479	414.828	1013.9646	-27.9695	-28.4002	-28.2973	-24.875	-23.2281	-21.7577	-1.8942	11.2628	191.2853	615.6753	0.7547	0.7175	500.0993	530.61	237.30	-25.7546	2.88	1.18	136.3002	246.70	100.72
44.663194	36.577778	16.625	NA	-5.024	1098.7893	-7.8793	417.5343	1027.2734	-28.0521	-28.489	-28.3818	-24.9532	-23.2965	-21.8277	-1.9012	11.4549	193.5181	626.4772	0.7562	0.7891	506.1387	537.63	240.43	-25.8334	2.89	1.18	138.5157	250.97	102.46
44.788194	36.702778	16.75	NA	-4.9856	1113.2735	-7.9111	420.446	1040.9868	-28.1355	-28.5785	-28.4669	-25.0313	-23.3654	-21.898	-1.9074	11.6396	195.7148	637.2791	0.7561	0.8603	512.3619	544.82	243.65	-25.9126	2.90	1.18	140.7237	255.25	104.20
44.913194	36.827778	16.875	NA	-4.9545	1127.8057	-7.9437	423.1701	1055.1739	-28.2204	-28.668	-28.5527	-25.1097	-23.4349	-21.9688	-1.9139	11.8128	197.8	648.081	0.7548	0.929	518.6503	552.16	246.93	-25.9924	2.90	1.19	142.9106	259.51	105.95
45.038194	36.952778	17	NA	-4.9245	1142.2101	-7.9768	425.7882	1069.5007	-28.3057	-28.7566	-28.6387	-25.1879	-23.5054	-22.0408	-1.9203	12.0009	199.7876	658.8829	0.7534	0.9963	524.9195	559.50	250.22	-26.0725	2.91	1.19	145.0835	263.78	107.69
45.163194	37.077778	17.125	NA	-4.9002	1156.4923	-8.0102	428.2295	1081.4661	-28.3914	-28.8465	-28.7249	-25.2671	-23.5758	-22.1123	-1.9268	12.2347	201.6293	669.6848	0.7513	1.0633	530.6555	566.25	253.23	-26.1530	2.92	1.19	147.2394	268.03	109.42
45.288194	37.202778	17.25	NA	-4.8586	1170.7745	-8.043	431.1284	1092.7349	-28.4774	-28.9379	-28.8119	-25.3477	-23.647	-22.1845	-1.9342	12.4691	203.3963	680.4867	0.7473	1.1276	536.3472	572.80	256.16	-26.2344	2.93	1.20	149.3821	272.29	111.16
45.413194	37.327778	17.375	NA	-4.7913	1185.0567	-8.0758	434.3423	1104.0037	-28.5628	-29.0292	-28.9001	-25.4283	-23.7191	-22.257	-1.9414	12.6785	205.0783	691.2363	0.7426	1.1899	542.1071	579.34	259.09	-26.3161	2.94	1.20	151.4974	276.52	112.89
45.538194	37.452778	17.5	NA	-4.7213	1199.3388	-8.1097	438.6064	1115.2725	-28.6486	-29.121	-28.9896	-25.5094	-23.7909	-22.3291	-1.9475	12.8756	206.6966	700.6958	0.7392	1.2525	548.0773	585.83	261.99	-26.3981	2.94	1.20	153.3854	280.25	114.41
45.663194	37.577778	17.625	NA	-4.657	1213.798	-8.1436	443.0219	1126.5414	-28.7358	-29.2137	-29.0796	-25.5912	-23.8624	-22.4029	-1.9535	13.0618	208.37	710.1056	0.7365	1.3169	554.1121	592.36	264.91	-26.4809	2.95	1.21	155.2729	283.97	115.93
45.788194	37.702778	17.75	NA	-4.5632	1228.3895	-8.1785	447.1876	1137.8102	-28.8243	-29.3063	-29.1693	-25.6736	-23.9345	-22.4782	-1.9609	13.2343	210.1014	718.2879	0.7332	1.3806	560.1291	598.94	267.85	-26.5644	2.96	1.21	156.9627	287.21	117.25
