days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
44.038194	35.952778	16	NA	412.4251	273.4186	324.9815	307.9944	464.8209	422.991	410.7756	514.0355	350.0804	315.0827	380.4927	239.8371	342.1679	431.4056	486.0491	464.7532	332.9709	356.7281	79.23	35.43	398.9096	68.88	28.12	382.8640	94.14	38.43
44.163194	36.077778	16.125	NA	412.547	273.693	325.127	308.1891	464.9407	423.1216	410.8976	514.2903	350.2224	315.2018	380.6113	239.9547	342.3352	431.6131	486.1775	464.9491	333.1519	356.8994	79.18	35.41	399.0575	68.93	28.14	383.0303	94.15	38.44
44.288194	36.202778	16.25	NA	412.6695	273.9661	325.2728	308.382	465.0616	423.2495	411.0135	514.5464	350.3637	315.3204	380.7287	240.0719	342.5028	431.8214	486.3052	465.1446	333.3311	357.0704	79.12	35.38	399.2037	68.97	28.16	383.1962	94.17	38.44
44.413194	36.327778	16.375	NA	412.7956	274.2385	325.4184	308.5754	465.1847	423.3754	411.132	514.7978	350.5032	315.4417	380.8488	240.1884	342.6682	432.0269	486.4315	465.3395	333.5084	357.2425	79.07	35.36	399.3498	69.01	28.17	383.3605	94.18	38.45
44.538194	36.452778	16.5	NA	412.9246	274.5095	325.5629	308.7696	465.3104	423.5012	411.2565	515.0441	350.6403	315.5649	380.9728	240.3078	342.8325	432.2319	486.5585	465.5348	333.6857	357.4154	79.02	35.34	399.4966	69.05	28.19	383.5252	94.20	38.46
44.663194	36.577778	16.625	NA	413.0574	274.7785	325.7074	308.9638	465.4397	423.6305	411.3852	515.2906	350.7801	315.6888	381.0987	240.4284	343.0015	432.4422	486.6868	465.7312	333.8638	357.5894	78.97	35.32	399.6456	69.09	28.21	383.6923	94.21	38.46
44.788194	36.702778	16.75	NA	413.1943	275.0466	325.8527	309.1589	465.5717	423.7614	411.5142	515.5391	350.9217	315.8161	381.2261	240.5474	343.1732	432.6547	486.8167	465.9278	334.0416	357.7648	78.93	35.30	399.7964	69.13	28.22	383.8602	94.23	38.47
44.913194	36.827778	16.875	NA	413.3339	275.3129	325.9971	309.3545	465.7029	423.888	411.6476	515.7848	351.0604	315.944	381.3528	240.6665	343.3423	432.8634	486.9452	466.1232	334.2177	357.9403	78.88	35.28	399.9463	69.17	28.24	384.0264	94.24	38.47
45.038194	36.952778	17	NA	413.4711	275.5736	326.1384	309.544	465.8338	424.0121	411.7878	516.0263	351.197	316.0685	381.4778	240.7859	343.5066	433.0667	487.0701	466.315	334.3909	358.1122	78.84	35.26	400.0949	69.21	28.25	384.1892	94.25	38.48
45.163194	37.077778	17.125	NA	413.604	275.826	326.278	309.7242	465.9609	424.1344	411.924	516.268	351.3311	316.19	381.6009	240.9034	343.6695	433.2655	487.1937	466.5031	334.5615	358.2786	78.80	35.24	400.2414	69.24	28.27	384.3494	94.26	38.48
45.288194	37.202778	17.25	NA	413.7317	276.0729	326.4168	309.8964	466.0835	424.2568	412.0502	516.5068	351.4629	316.3075	381.72	241.0183	343.8301	433.4604	487.3158	466.6874	334.7303	358.4403	78.76	35.22	400.3840	69.28	28.28	384.5070	94.28	38.49
45.413194	37.327778	17.375	NA	413.8532	276.3149	326.5532	310.0602	466.202	424.3794	412.1706	516.7368	351.5949	316.4189	381.8355	241.1307	343.9875	433.6528	487.4368	466.8678	334.8987	358.5967	78.72	35.20	400.5227	69.32	28.30	384.6624	94.29	38.49
45.538194	37.452778	17.5	NA	413.9716	276.5489	326.687	310.2167	466.3174	424.5	412.2849	516.9592	351.7257	316.5268	381.9475	241.2412	344.1448	433.8418	487.5542	467.0458	335.0653	358.7483	78.68	35.19	400.6574	69.36	28.31	384.8155	94.30	38.50
45.663194	37.577778	17.625	NA	414.0881	276.7758	326.8196	310.3671	466.4294	424.6185	412.3964	517.1791	351.8557	316.6324	382.0542	241.3514	344.3004	434.0282	487.6691	467.221	335.2296	358.8960	78.64	35.17	400.7894	69.39	28.33	384.9666	94.31	38.50
45.788194	37.702778	17.75	NA	414.2025	276.9993	326.9506	310.5127	466.5392	424.7367	412.5073	517.3995	351.985	316.7345	382.158	241.459	344.4507	434.2157	487.7857	467.3943	335.3921	359.0409	78.60	35.15	400.9202	69.43	28.34	385.1163	94.32	38.51
45.913194	37.827778	17.875	NA	414.3153	277.219	327.08	310.6551	466.6479	424.8564	412.6128	517.6152	352.1125	316.8358	382.2619	241.5623	344.5965	434.4006	487.903	467.5667	335.5518	359.1835	78.57	35.14	401.0491	69.47	28.36	385.2635	94.34	38.51
46.038194	37.952778	18	NA	414.4258	277.4337	327.2081	310.794	466.7536	424.9714	412.7158	517.8263	352.2372	316.9366	382.3654	241.665	344.7432	434.582	488.0172	467.7375	335.7091	359.3230	78.53	35.12	401.1755	69.50	28.37	385.4090	94.35	38.52
46.163194	38.077778	18.125	NA	414.5347	277.6445	327.3343	310.9301	466.8569	425.0852	412.8184	518.0355	352.3616	317.0354	382.4661	241.7702	344.8891	434.7634	488.1296	467.9072	335.8666	359.4601	78.50	35.11	401.3004	69.54	28.39	385.5543	94.36	38.52
46.288194	38.202778	18.25	NA	414.6426	277.8537	327.4596	311.0638	466.9605	425.2004	412.9195	518.2427	352.4859	317.1339	382.5647	241.8762	345.0325	434.9416	488.2434	468.0759	336.024	359.5960	78.47	35.09	401.4245	69.57	28.40	385.6989	94.37	38.53
46.413194	38.327778	18.375	NA	414.7499	278.0598	327.5843	311.194	467.0635	425.3143	413.0202	518.4478	352.6095	317.2317	382.6645	241.979	345.1756	435.1173	488.3571	468.2431	336.1782	359.7303	78.43	35.08	401.5480	69.60	28.42	385.8417	94.39	38.53
46.538194	38.452778	18.5	NA	414.8574	278.261	327.7078	311.3207	467.1654	425.4289	413.1204	518.6518	352.7319	317.3276	382.7652	242.0796	345.3186	435.2942	488.4686	468.4091	336.3303	359.8625	78.40	35.06	401.6710	69.64	28.43	385.9834	94.40	38.54
46.663194	38.577778	18.625	NA	414.9637	278.4596	327.8312	311.4445	467.2665	425.5427	413.2212	518.8535	352.8543	317.4228	382.8651	242.1807	345.4596	435.4712	488.5805	468.573	336.4836	359.9931	78.37	35.05	401.7933	69.67	28.44	386.1248	94.41	38.54
46.788194	38.702778	18.75	NA	415.0683	278.656	327.9536	311.5655	467.3661	425.6547	413.3205	519.0499	352.9747	317.5174	382.9636	242.283	345.5996	435.6494	488.6934	468.7342	336.6366	360.1219	78.34	35.04	401.9135	69.70	28.46	386.2660	94.42	38.55
46.913194	38.827778	18.875	NA	415.1721	278.8475	328.0753	311.6834	467.4653	425.7654	413.4184	519.2426	353.0918	317.6111	383.0586	242.3852	345.7392	435.8268	488.8034	468.8938	336.7881	360.2487	78.31	35.02	402.0313	69.73	28.47	386.4061	94.43	38.55
47.038194	38.952778	19	NA	415.2747	279.0345	328.196	311.798	467.5642	425.8757	413.5163	519.432	353.2088	317.7031	383.152	242.4844	345.8775	435.9968	488.9103	469.0524	336.9384	360.3735	78.29	35.01	402.1480	69.76	28.48	386.5433	94.45	38.56
47.163194	39.077778	19.125	NA	415.3755	279.2179	328.315	311.9104	467.6615	425.9831	413.6133	519.6195	353.3255	317.7929	383.2446	242.5821	346.0144	436.1628	489.0165	469.2093	337.0867	360.4961	78.26	35.00	402.2631	69.79	28.49	386.6786	94.46	38.56
47.288194	39.202778	19.25	NA	415.4757	279.3985	328.4338	312.0213	467.7574	426.0891	413.7107	519.808	353.4398	317.8809	383.3359	242.6826	346.1495	436.3294	489.1236	469.3644	337.2338	360.6173	78.23	34.99	402.3774	69.83	28.51	386.8139	94.47	38.57
47.413194	39.327778	19.375	NA	415.5745	279.5769	328.5524	312.1298	467.853	426.1974	413.8079	519.9936	353.5534	317.9691	383.4269	242.7838	346.2831	436.4936	489.231	469.518	337.3786	360.7373	78.21	34.98	402.4914	69.86	28.52	386.9480	94.48	38.57
