days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
19.210417	11.125	-8.827778	NA	-5.1176	6.6032	262.4653	5.4071	-4.7728	59.1023	120.6954	32.7793	38.7247	123.3558	64.3678	181.0527	280.0841	11.2174	12.0132	15.0069	-3.5776	52.9170	117.27	52.44	73.1709	39.68	16.20	82.6328	118.97	48.57
19.335417	11.25	-8.702778	NA	-5.1186	6.5983	262.7767	5.358	-4.7794	59.2413	120.7956	33.0018	38.811	123.4264	64.5086	181.0932	280.1801	11.2474	11.9791	15.0165	-3.6065	52.9670	117.42	52.51	73.2974	39.64	16.18	82.6516	119.01	48.59
19.460417	11.375	-8.577778	NA	-5.1372	6.6386	263.1007	5.2582	-4.827	59.3865	120.8586	33.2645	38.8768	123.4655	64.6518	181.1026	280.2235	11.2833	11.9011	15.0178	-3.6359	53.0067	117.57	52.58	73.4173	39.58	16.16	82.6487	119.03	48.60
19.585417	11.5	-8.452778	NA	-5.1665	6.6964	263.3818	5.1236	-4.8618	59.5352	120.9124	33.564	38.9259	123.4662	64.7615	181.1194	280.2714	11.3066	11.8652	14.999	-3.6587	53.0347	117.72	52.64	73.5275	39.51	16.13	82.6505	119.06	48.61
19.710417	11.625	-8.327778	NA	-5.2199	6.7191	263.6072	5.0036	-4.8681	59.6746	120.9565	33.877	38.9781	123.4795	64.8458	181.1349	280.3023	11.3336	11.8528	14.9681	-3.6319	53.0484	117.83	52.70	73.6352	39.44	16.10	82.6600	119.07	48.61
19.835417	11.75	-8.202778	NA	-5.2881	6.7261	263.8988	4.9884	-4.879	59.8035	120.9927	34.1737	39.005	123.5305	64.9423	181.129	280.3373	11.3782	11.8099	14.9629	-3.6293	53.0892	117.97	52.76	73.7413	39.38	16.08	82.6647	119.08	48.61
19.960417	11.875	-8.077778	NA	-5.3513	6.7421	264.2496	5.0349	-4.8973	59.9308	121.0327	34.435	39.0296	123.5824	65.015	181.1136	280.4137	11.4156	11.7507	14.9674	-3.6731	53.1556	118.14	52.83	73.8376	39.34	16.06	82.6646	119.11	48.63
20.085417	12	-7.952778	NA	-5.4072	6.748	264.5558	5.0426	-4.9235	60.0564	121.1163	34.6928	39.0384	123.6053	65.0458	181.0699	280.4469	11.4498	11.7032	14.9268	-3.7143	53.2031	118.28	52.90	73.9258	39.30	16.04	82.6471	119.13	48.63
20.210417	12.125	-7.827778	NA	-5.4509	6.7677	264.8245	5.018	-4.9552	60.1817	121.1995	34.9556	39.0871	123.6662	65.0617	181.0026	280.4801	11.5256	11.6543	14.883	-3.7168	53.2408	118.41	52.95	74.0253	39.27	16.03	82.6381	119.13	48.63
20.335417	12.25	-7.702778	NA	-5.4918	6.7949	265.092	4.9751	-4.9815	60.3103	121.2499	35.2429	39.1745	123.7614	65.1135	180.9635	280.5945	11.5724	11.5913	14.8501	-3.7044	53.2777	118.54	53.01	74.1421	39.22	16.01	82.6446	119.17	48.65
20.460417	12.375	-7.577778	NA	-5.5347	6.7898	265.3816	4.9116	-5.0028	60.4338	121.3098	35.5243	39.2798	123.8142	65.2141	180.9447	280.7097	11.5844	11.5531	14.8931	-3.6835	53.3091	118.68	53.08	74.2627	39.16	15.99	82.6669	119.20	48.66
20.585417	12.5	-7.452778	NA	-5.5778	6.7968	265.7103	4.8119	-5.0459	60.5711	121.3996	35.7804	39.4091	123.8473	65.3045	180.8971	280.7455	11.6025	11.5411	14.9016	-3.6881	53.3391	118.85	53.15	74.3853	39.10	15.96	82.6666	119.20	48.66
20.710417	12.625	-7.327778	NA	-5.6027	6.8458	266.0087	4.7177	-5.0641	60.7261	121.4948	35.9901	39.5386	123.9377	65.3701	180.8296	280.7541	11.6159	11.5702	14.8711	-3.7237	53.3811	118.99	53.22	74.5096	39.07	15.95	82.6529	119.19	48.66
20.835417	12.75	-7.202778	NA	-5.6233	6.9052	266.3053	4.6594	-5.0477	60.8774	121.5756	36.2111	39.6679	124.0594	65.4324	180.7593	280.803	11.6277	11.5631	14.8952	-3.7102	53.4398	119.13	53.28	74.6373	39.04	15.94	82.6564	119.19	48.66
20.960417	12.875	-7.077778	NA	-5.6481	6.9251	266.6021	4.5999	-5.0754	61.014	121.6532	36.419	39.7648	124.173	65.4789	180.6889	280.8526	11.6292	11.4802	14.8973	-3.7153	53.4807	119.27	53.34	74.7505	39.01	15.93	82.6388	119.21	48.67
