days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
25.710417	17.625	-2.327778	NA	57.5406	56.2247	87.7044	46.9845	54.1287	87.6115	89.3905	93.2775	79.6347	93.1894	77.4479	77.2162	61.307	67.5975	67.1958	44.7099	69.8368	60.5166	15.74	7.04	86.7586	6.77	2.76	64.6439	11.03	4.50
25.835417	17.75	-2.202778	NA	57.8718	56.6306	88.2138	47.2689	54.4803	88.0995	89.8701	93.8222	80.037	93.6926	77.8786	77.6753	61.6568	68.0537	67.5202	44.9397	70.1243	60.8931	15.82	7.07	87.2333	6.81	2.78	64.9950	11.10	4.53
25.960417	17.875	-2.077778	NA	58.2075	57.0408	88.7315	47.5554	54.8309	88.5965	90.3492	94.367	80.4443	94.1956	78.3093	78.1391	62.0106	68.5166	67.8539	45.1681	70.4136	61.2732	15.90	7.11	87.7103	6.86	2.80	65.3503	11.17	4.56
26.085417	18	-1.952778	NA	58.5468	57.4532	89.2517	47.8444	55.1807	89.0957	90.8287	94.9138	80.8495	94.6974	78.7401	78.6034	62.3682	68.9893	68.1914	45.3988	70.7055	61.6554	15.98	7.15	88.1875	6.91	2.82	65.7094	11.24	4.59
26.210417	18.125	-1.827778	NA	58.8866	57.8639	89.769	48.1343	55.5297	89.5959	91.3055	95.46	81.2515	95.1969	79.17	79.065	62.7245	69.4689	68.5287	45.6316	71.0005	62.0367	16.06	7.18	88.6633	6.95	2.84	66.0699	11.31	4.62
26.335417	18.25	-1.702778	NA	59.2226	58.2729	90.2775	48.4239	55.878	90.0903	91.7767	96.0039	81.6461	95.694	79.5981	79.5222	63.0775	69.9486	68.8612	45.863	71.2951	62.4150	16.14	7.22	89.1349	7.00	2.86	66.4279	11.38	4.65
26.460417	18.375	-1.577778	NA	59.5521	58.6824	90.7715	48.7128	56.226	90.5735	92.2395	96.5436	82.0291	96.1858	80.0228	79.9715	63.4274	70.4244	69.1838	46.0904	71.5862	62.7890	16.21	7.25	89.5991	7.05	2.88	66.7806	11.45	4.67
26.585417	18.5	-1.452778	NA	59.8781	59.092	91.264	49.0014	56.5742	91.0531	92.6985	97.0782	82.4099	96.6722	80.4442	80.4184	63.7752	70.8993	69.5048	46.3149	71.8741	63.1619	16.29	7.28	90.0593	7.10	2.90	67.1311	11.52	4.70
26.710417	18.625	-1.327778	NA	60.2029	59.5032	91.7637	49.2909	56.9228	91.5309	93.1569	97.6101	82.7924	97.1562	80.8632	80.8677	64.1243	71.3737	69.8299	46.5415	72.1612	63.5367	16.36	7.32	90.5183	7.14	2.92	67.4830	11.59	4.73
26.835417	18.75	-1.202778	NA	60.5309	59.9176	92.2704	49.5833	57.2714	92.01	93.6147	98.1409	83.1763	97.6401	81.2813	81.319	64.4747	71.8508	70.16	46.7702	72.4461	63.9147	16.44	7.35	90.9772	7.19	2.94	67.8368	11.66	4.76
26.960417	18.875	-1.077778	NA	60.8677	60.3338	92.7869	49.8803	57.621	92.4977	94.0748	98.6732	83.5674	98.1262	81.7025	81.7753	64.8276	72.3347	70.4988	46.9995	72.7327	64.2979	16.52	7.39	91.4403	7.24	2.95	68.1948	11.73	4.79
27.085417	19	-0.952778	NA	61.2096	60.7511	93.3053	50.1791	57.9716	92.9902	94.5352	99.2081	83.9601	98.6128	82.1265	82.2334	65.1838	72.8222	70.8425	47.2304	73.0254	64.6833	16.60	7.42	91.9055	7.28	2.97	68.5563	11.80	4.82
27.210417	19.125	-0.827778	NA	61.5498	61.1679	93.8174	50.4768	58.3239	93.4839	94.9926	99.7425	84.3496	99.0957	82.5497	82.6882	65.5392	73.3157	71.1851	47.4654	73.3216	65.0672	16.68	7.46	92.3690	7.33	2.99	68.9192	11.88	4.85
27.335417	19.25	-0.702778	NA	61.8859	61.5833	94.3195	50.7757	58.6787	93.9736	95.4463	100.2749	84.7322	99.5748	82.9715	83.1379	65.8924	73.8172	71.5232	47.7055	73.6171	65.4486	16.75	7.49	92.8289	7.37	3.01	69.2822	11.94	4.88
27.460417	19.375	-0.577778	NA	62.211	61.998	94.8011	51.0754	59.0316	94.4435	95.8903	100.8013	85.1069	100.0478	83.3885	83.5818	66.2427	74.3153	71.8479	47.9466	73.909	65.8234	16.82	7.52	93.2797	7.42	3.03	69.6406	12.01	4.90
27.585417	19.5	-0.452778	NA	62.5269	62.4121	95.2799	51.3738	59.3825	94.9053	96.3264	101.3176	85.4813	100.5138	83.7993	84.0248	66.5867	74.8097	72.1693	48.1841	74.1958	66.1950	16.88	7.55	93.7240	7.46	3.05	69.9951	12.08	4.93
27.710417	19.625	-0.327778	NA	62.8454	62.827	95.7713	51.6728	59.7357	95.372	96.7624	101.8289	85.8523	100.9776	84.208	84.4663	66.9269	75.3117	72.5001	48.4187	74.4813	66.5704	16.95	7.58	94.1669	7.50	3.06	70.3508	12.15	4.96
